"genes","symbol","v15.Counts","v32.Counts","relative_change_v15tov32","relative_change_v32tov15","absolute_change"
"ENSG00000110492","MDK",824,809,0.0182038834951456,0.0185414091470952,15
"ENSG00000110497","AMBRA1",1916,1874,0.0219206680584551,0.0224119530416222,42
"ENSG00000110514","MADD",6533,6410,0.0188274911985305,0.019188767550702,123
"ENSG00000110536","PTPMT1",321,77,0.7601246105919,3.16883116883117,244
"ENSG00000110583","NAA40",1697,1652,0.0265173836181497,0.0272397094430993,45
"ENSG00000110619","CARS1",1466,1246,0.150068212824011,0.176565008025682,220
"ENSG00000110628","SLC22A18",271,243,0.103321033210332,0.11522633744856,28
"ENSG00000110651","CD81",3357,3103,0.0756627941614537,0.0818562681276184,254
"ENSG00000110660","SLC35F2",1026,1012,0.01364522417154,0.0138339920948617,14
"ENSG00000110665","C11orf21",4751,4618,0.0279941065038939,0.0288003464703335,133
"ENSG00000110675","ELMOD1",2,2,NA,NA,0
"ENSG00000110680","CALCA",4,4,NA,NA,0
"ENSG00000110693","SOX6",257,254,0.0116731517509728,0.0118110236220472,3
"ENSG00000110696","C11orf58",3001,3219,0.0726424525158281,0.0677228953091022,218
"ENSG00000110697","PITPNM1",2652,2587,0.0245098039215686,0.0251256281407035,65
"ENSG00000110700","RPS13",9320,9108,0.0227467811158798,0.023276240667545,212
"ENSG00000110711","AIP",931,907,0.0257787325456498,0.0264608599779493,24
"ENSG00000110713","NUP98",7335,7244,0.0124062713019768,0.0125621203754832,91
"ENSG00000110717","NDUFS8",788,708,0.101522842639594,0.112994350282486,80
"ENSG00000110719","TCIRG1",5748,5456,0.0508002783576896,0.0535190615835777,292
"ENSG00000110721","CHKA",1558,1248,0.198973042362003,0.248397435897436,310
"ENSG00000110723","EXPH5",67,66,0.0149253731343284,0.0151515151515152,1
"ENSG00000110756","HPS5",1356,1343,0.00958702064896755,0.00967982129560685,13
"ENSG00000110768","GTF2H1",1407,1389,0.0127931769722814,0.0129589632829374,18
"ENSG00000110777","POU2AF1",743,720,0.0309555854643338,0.0319444444444444,23
"ENSG00000110786","PTPN5",0,0,NA,NA,0
"ENSG00000110799","VWF",1732,1708,0.0138568129330254,0.0140515222482436,24
"ENSG00000110801","PSMD9",481,265,0.449064449064449,0.815094339622642,216
"ENSG00000110811","P3H3",282,246,0.127659574468085,0.146341463414634,36
"ENSG00000110841","PPFIBP1",1314,1300,0.0106544901065449,0.0107692307692308,14
"ENSG00000110844","PRPF40B",261,199,0.237547892720307,0.311557788944724,62
"ENSG00000110848","CD69",3944,3880,0.0162271805273834,0.0164948453608247,64
"ENSG00000110851","PRDM4",1470,1355,0.0782312925170068,0.0848708487084871,115
"ENSG00000110852","CLEC2B",807,732,0.0929368029739777,0.102459016393443,75
"ENSG00000110871","COQ5",453,449,0.00883002207505519,0.0089086859688196,4
"ENSG00000110876","SELPLG",2614,2559,0.0210405508798776,0.0214927706135209,55
"ENSG00000110880","CORO1C",4046,3989,0.014087988136431,0.0142892955627977,57
"ENSG00000110881","ASIC1",13,13,0,0,0
"ENSG00000110887","DAO",0,0,NA,NA,0
"ENSG00000110888","CAPRIN2",1265,1250,0.0118577075098814,0.012,15
"ENSG00000110900","TSPAN11",65,62,0.0461538461538462,0.0483870967741935,3
"ENSG00000110906","KCTD10",1000,983,0.017,0.017293997965412,17
"ENSG00000110911","SLC11A2",1892,1874,0.00951374207188161,0.0096051227321238,18
"ENSG00000110917","MLEC",7255,6040,0.167470709855272,0.201158940397351,1215
"ENSG00000110921","MVK",228,223,0.0219298245614035,0.0224215246636771,5
"ENSG00000110925","CSRNP2",909,898,0.0121012101210121,0.0122494432071269,11
"ENSG00000110931","CAMKK2",3362,3314,0.0142772159428911,0.0144840072420036,48
"ENSG00000110934","BIN2",7176,7085,0.0126811594202899,0.0128440366972477,91
"ENSG00000110944","IL23A",55,55,0,0,0
"ENSG00000110955","ATP5F1B",13595,13444,0.0111070246414123,0.0112317762570663,151
"ENSG00000110958","PTGES3",5594,5552,0.00750804433321416,0.00756484149855908,42
"ENSG00000110975","SYT10",0,0,NA,NA,0
"ENSG00000110987","BCL7A",710,700,0.0140845070422535,0.0142857142857143,10
"ENSG00000111011","RSRC2",3939,3888,0.0129474485910129,0.0131172839506173,51
"ENSG00000111012","CYP27B1",86,82,0.0465116279069767,0.0487804878048781,4
"ENSG00000111046","MYF6",0,0,NA,NA,0
"ENSG00000111049","MYF5",0,0,NA,NA,0
"ENSG00000111052","LIN7A",534,500,0.0636704119850187,0.068,34
"ENSG00000111057","KRT18",143,94,0.342657342657343,0.521276595744681,49
"ENSG00000111058","ACSS3",95,105,0.105263157894737,0.0952380952380952,10
"ENSG00000111077","TNS2",751,686,0.0865512649800266,0.0947521865889213,65
"ENSG00000111087","GLI1",213,210,0.0140845070422535,0.0142857142857143,3
"ENSG00000111110","PPM1H",1016,997,0.0187007874015748,0.0190571715145436,19
"ENSG00000111142","METAP2",2854,2820,0.0119131044148563,0.0120567375886525,34
"ENSG00000111144","LTA4H",5071,4320,0.148097022283573,0.173842592592593,751
"ENSG00000111145","ELK3",1821,1574,0.135639758374519,0.156925031766201,247
"ENSG00000111181","SLC6A12",24,21,0.125,0.142857142857143,3
"ENSG00000111186","WNT5B",51,51,0,0,0
"ENSG00000111196","MAGOHB",393,390,0.00763358778625954,0.00769230769230769,3
"ENSG00000111199","TRPV4",22,22,0,0,0
"ENSG00000111203","ITFG2",2444,2091,0.14443535188216,0.168818747011,353
"ENSG00000111206","FOXM1",1437,1234,0.141266527487822,0.1645056726094,203
"ENSG00000111215","PRR4",259,32,0.876447876447876,7.09375,227
"ENSG00000111218","PRMT8",2,2,NA,NA,0
"ENSG00000111224","PARP11",877,857,0.0228050171037628,0.0233372228704784,20
"ENSG00000111229","ARPC3",3969,3165,0.202569916855631,0.254028436018957,804
"ENSG00000111231","GPN3",475,472,0.00631578947368421,0.00635593220338983,3
"ENSG00000111237","VPS29",2103,1742,0.171659533999049,0.207233065442021,361
"ENSG00000111241","FGF6",2,1,NA,NA,1
"ENSG00000111245","MYL2",0,0,NA,NA,0
"ENSG00000111247","RAD51AP1",383,382,0.00261096605744125,0.00261780104712042,1
"ENSG00000111249","CUX2",57,56,0.0175438596491228,0.0178571428571429,1
"ENSG00000111252","SH2B3",5106,4853,0.0495495495495495,0.0521327014218009,253
"ENSG00000111254","AKAP3",23,23,0,0,0
"ENSG00000111261","MANSC1",657,643,0.0213089802130898,0.0217729393468118,14
"ENSG00000111262","KCNA1",0,0,NA,NA,0
"ENSG00000111266","DUSP16",1108,1299,0.172382671480144,0.147036181678214,191
"ENSG00000111269","CREBL2",601,594,0.0116472545757072,0.0117845117845118,7
"ENSG00000111271","ACAD10",2250,2120,0.0577777777777778,0.0613207547169811,130
"ENSG00000111275","ALDH2",930,760,0.182795698924731,0.223684210526316,170
"ENSG00000111276","CDKN1B",578,575,0.00519031141868512,0.00521739130434783,3
"ENSG00000111291","GPRC5D",20,20,0,0,0
"ENSG00000111300","NAA25",3056,3026,0.00981675392670157,0.00991407799074686,30
"ENSG00000111305","GSG1",21,21,0,0,0
"ENSG00000111319","SCNN1A",59,58,0.0169491525423729,0.0172413793103448,1
"ENSG00000111321","LTBR",2353,2298,0.023374415639609,0.0239338555265448,55
"ENSG00000111325","OGFOD2",220,119,0.459090909090909,0.848739495798319,101
"ENSG00000111328","CDK2AP1",1221,1859,0.522522522522523,0.343195266272189,638
"ENSG00000111331","OAS3",1476,1444,0.021680216802168,0.0221606648199446,32
"ENSG00000111335","OAS2",1246,1227,0.0152487961476726,0.0154849225753871,19
"ENSG00000111339","ART4",87,83,0.0459770114942529,0.0481927710843374,4
"ENSG00000111341","MGP",118,71,0.398305084745763,0.661971830985915,47
"ENSG00000111344","RASAL1",7,7,NA,NA,0
"ENSG00000111348","ARHGDIB",17813,17591,0.0124628080615281,0.0126200898186573,222
"ENSG00000111358","GTF2H3",939,848,0.0969116080937167,0.107311320754717,91
"ENSG00000111361","EIF2B1",1714,1677,0.0215869311551925,0.0220632081097197,37
"ENSG00000111364","DDX55",1302,1231,0.054531490015361,0.057676685621446,71
"ENSG00000111371","SLC38A1",11174,11034,0.0125290853767675,0.0126880551024107,140
"ENSG00000111404","RERGL",0,0,NA,NA,0
"ENSG00000111405","ENDOU",8,8,NA,NA,0
"ENSG00000111412","SPRING1",673,666,0.0104011887072808,0.0105105105105105,7
"ENSG00000111424","VDR",811,796,0.0184956843403206,0.0188442211055276,15
"ENSG00000111432","FZD10",0,0,NA,NA,0
"ENSG00000111445","RFC5",919,717,0.219804134929271,0.281729428172943,202
"ENSG00000111450","STX2",1150,1132,0.0156521739130435,0.0159010600706714,18
"ENSG00000111452","ADGRD1",34,29,0.147058823529412,0.172413793103448,5
"ENSG00000111481","COPZ1",2405,2378,0.0112266112266112,0.011354079058032,27
"ENSG00000111490","TBC1D30",52,21,0.596153846153846,1.47619047619048,31
"ENSG00000111530","CAND1",4786,4723,0.0131633932302549,0.0133389794622062,63
"ENSG00000111536","IL26",7,7,NA,NA,0
"ENSG00000111537","IFNG",21,21,0,0,0
"ENSG00000111540","RAB5B",3277,3210,0.0204455294476655,0.0208722741433022,67
"ENSG00000111554","MDM1",884,877,0.00791855203619909,0.00798175598631699,7
"ENSG00000111581","NUP107",1714,1624,0.0525087514585764,0.0554187192118227,90
"ENSG00000111596","CNOT2",3403,3346,0.0167499265354099,0.0170352659892409,57
"ENSG00000111602","TIMELESS",2034,2006,0.0137659783677483,0.0139581256231306,28
"ENSG00000111605","CPSF6",6947,6791,0.0224557362890456,0.0229715800323958,156
"ENSG00000111615","KRR1",2208,1943,0.120018115942029,0.136387030365414,265
"ENSG00000111639","MRPL51",543,518,0.0460405156537753,0.0482625482625483,25
"ENSG00000111640","GAPDH",68244,45014,0.340396225309185,0.516061669702759,23230
"ENSG00000111641","NOP2",2367,115,0.951415293620617,19.5826086956522,2252
"ENSG00000111642","CHD4",11470,685,0.940278988666085,15.7445255474453,10785
"ENSG00000111644","ACRBP",359,352,0.0194986072423398,0.0198863636363636,7
"ENSG00000111647","UHRF1BP1L",1553,1539,0.00901481004507405,0.00909681611435997,14
"ENSG00000111652","COPS7A",989,975,0.0141557128412538,0.0143589743589744,14
"ENSG00000111653","ING4",425,422,0.00705882352941176,0.00710900473933649,3
"ENSG00000111664","GNB3",118,101,0.144067796610169,0.168316831683168,17
"ENSG00000111665","CDCA3",329,296,0.100303951367781,0.111486486486486,33
"ENSG00000111666","CHPT1",1446,1318,0.0885200553250346,0.0971168437025797,128
"ENSG00000111667","USP5",1513,1493,0.0132187706543291,0.0133958472873409,20
"ENSG00000111669","TPI1",6566,6511,0.00837648492232714,0.00844724312701582,55
"ENSG00000111670","GNPTAB",6202,6118,0.0135440180586907,0.0137299771167048,84
"ENSG00000111671","SPSB2",369,351,0.0487804878048781,0.0512820512820513,18
"ENSG00000111674","ENO2",437,432,0.011441647597254,0.0115740740740741,5
"ENSG00000111676","ATN1",6045,5861,0.0304383788254756,0.0313939600750725,184
"ENSG00000111678","C12orf57",384,143,0.627604166666667,1.68531468531469,241
"ENSG00000111679","PTPN6",6171,6054,0.0189596499756928,0.0193260654112983,117
"ENSG00000111684","LPCAT3",996,814,0.182730923694779,0.223587223587224,182
"ENSG00000111696","NT5DC3",2134,2103,0.0145267104029991,0.0147408464098906,31
"ENSG00000111700","SLCO1B3",0,0,NA,NA,0
"ENSG00000111701","APOBEC1",0,0,NA,NA,0
"ENSG00000111704","NANOG",3,3,NA,NA,0
"ENSG00000111707","SUDS3",1530,1515,0.00980392156862745,0.0099009900990099,15
"ENSG00000111711","GOLT1B",844,826,0.0213270142180095,0.0217917675544794,18
"ENSG00000111713","GYS2",7,2,NA,NA,5
"ENSG00000111716","LDHB",10004,289,0.971111555377849,33.6159169550173,9715
"ENSG00000111725","PRKAB1",1083,1038,0.0415512465373961,0.0433526011560694,45
"ENSG00000111726","CMAS",707,699,0.0113154172560113,0.011444921316166,8
"ENSG00000111727","HCFC2",591,583,0.0135363790186125,0.0137221269296741,8
"ENSG00000111728","ST8SIA1",41,39,0.0487804878048781,0.0512820512820513,2
"ENSG00000111729","CLEC4A",104,20,0.807692307692308,4.2,84
"ENSG00000111731","C2CD5",1700,1684,0.00941176470588235,0.00950118764845606,16
"ENSG00000111732","AICDA",1,1,NA,NA,0
"ENSG00000111737","RAB35",1643,1608,0.0213024954351795,0.0217661691542289,35
"ENSG00000111752","PHC1",971,963,0.0082389289392379,0.0083073727933541,8
"ENSG00000111775","COX6A1",654,174,0.73394495412844,2.75862068965517,480
"ENSG00000111780","AL021546.1",0,0,NA,NA,0
"ENSG00000111783","RFX4",7,7,NA,NA,0
"ENSG00000111785","RIC8B",728,633,0.130494505494506,0.150078988941548,95
"ENSG00000111786","SRSF9",1945,1418,0.270951156812339,0.371650211565585,527
"ENSG00000111788","AC009533.1",622,614,0.0128617363344051,0.0130293159609121,8
"ENSG00000111790","FGFR1OP2",2089,2056,0.0157970320727621,0.0160505836575875,33
"ENSG00000111796","KLRB1",157,121,0.229299363057325,0.297520661157025,36
"ENSG00000111799","COL12A1",27,27,0,0,0
"ENSG00000111801","BTN3A3",1933,1896,0.0191412312467667,0.0195147679324895,37
"ENSG00000111802","TDP2",772,767,0.00647668393782383,0.00651890482398957,5
"ENSG00000111816","FRK",24,23,0.0416666666666667,0.0434782608695652,1
"ENSG00000111817","DSE",1218,966,0.206896551724138,0.260869565217391,252
"ENSG00000111832","RWDD1",760,745,0.0197368421052632,0.0201342281879195,15
"ENSG00000111834","RSPH4A",101,100,0.0099009900990099,0.01,1
"ENSG00000111837","MAK",296,301,0.0168918918918919,0.0166112956810631,5
"ENSG00000111843","TMEM14C",856,846,0.0116822429906542,0.0118203309692671,10
"ENSG00000111845","PAK1IP1",415,408,0.0168674698795181,0.017156862745098,7
"ENSG00000111846","GCNT2",224,228,0.0178571428571429,0.0175438596491228,4
"ENSG00000111850","SMIM8",776,743,0.0425257731958763,0.044414535666218,33
"ENSG00000111859","NEDD9",417,403,0.0335731414868106,0.0347394540942928,14
"ENSG00000111860","CEP85L",1016,939,0.0757874015748032,0.0820021299254526,77
"ENSG00000111863","ADTRP",46,32,0.304347826086957,0.4375,14
"ENSG00000111875","ASF1A",537,474,0.11731843575419,0.132911392405063,63
"ENSG00000111877","MCM9",1137,1059,0.0686015831134565,0.0736543909348442,78
"ENSG00000111879","FAM184A",28,28,0,0,0
"ENSG00000111880","RNGTT",1068,1062,0.00561797752808989,0.00564971751412429,6
"ENSG00000111885","MAN1A1",10110,9429,0.0673590504451039,0.0722239898186446,681
"ENSG00000111886","GABRR2",50,77,0.54,0.350649350649351,27
"ENSG00000111897","SERINC1",3571,3527,0.0123214785774293,0.0124751913807769,44
"ENSG00000111906","HDDC2",464,457,0.0150862068965517,0.0153172866520788,7
"ENSG00000111907","TPD52L1",35,32,0.0857142857142857,0.09375,3
"ENSG00000111911","HINT3",572,549,0.0402097902097902,0.0418943533697632,23
"ENSG00000111912","NCOA7",4314,4262,0.0120537783959203,0.012200844673862,52
"ENSG00000111913","RIPOR2",4284,4222,0.0144724556489262,0.01468498342018,62
"ENSG00000111961","SASH1",93,92,0.010752688172043,0.0108695652173913,1
"ENSG00000111962","UST",75,75,0,0,0
"ENSG00000111981","ULBP1",6,6,NA,NA,0
"ENSG00000112029","FBXO5",382,346,0.0942408376963351,0.104046242774566,36
"ENSG00000112031","MTRF1L",273,161,0.41025641025641,0.695652173913043,112
"ENSG00000112033","PPARD",545,526,0.0348623853211009,0.0361216730038023,19
"ENSG00000112038","OPRM1",2,2,NA,NA,0
"ENSG00000112039","FANCE",261,257,0.0153256704980843,0.0155642023346304,4
"ENSG00000112041","TULP1",3,3,NA,NA,0
"ENSG00000112053","SLC26A8",338,330,0.0236686390532544,0.0242424242424242,8
"ENSG00000112062","MAPK14",6890,6805,0.0123367198838897,0.0124908155767818,85
"ENSG00000112077","RHAG",689,686,0.00435413642960813,0.0043731778425656,3
"ENSG00000112078","KCTD20",5246,5171,0.0142966069386199,0.0145039644169406,75
"ENSG00000112079","STK38",4295,4238,0.0132712456344587,0.0134497404436055,57
"ENSG00000112081","SRSF3",7478,7415,0.00842471248997058,0.00849629130141605,63
"ENSG00000112096","SOD2",4998,4926,0.014405762304922,0.0146163215590743,72
"ENSG00000112110","MRPL18",624,614,0.016025641025641,0.0162866449511401,10
"ENSG00000112115","IL17A",0,0,NA,NA,0
"ENSG00000112116","IL17F",0,0,NA,NA,0
"ENSG00000112118","MCM3",5106,5029,0.0150802976889933,0.0153111950686021,77
"ENSG00000112130","RNF8",514,508,0.0116731517509728,0.0118110236220472,6
"ENSG00000112137","PHACTR1",3170,2370,0.252365930599369,0.337552742616034,800
"ENSG00000112139","MDGA1",3433,3359,0.0215554908243519,0.0220303661804108,74
"ENSG00000112144","CILK1",614,568,0.0749185667752443,0.0809859154929577,46
"ENSG00000112146","FBXO9",2160,2056,0.0481481481481481,0.0505836575875486,104
"ENSG00000112149","CD83",813,797,0.019680196801968,0.0200752823086575,16
"ENSG00000112159","MDN1",12507,12136,0.0296633885024386,0.0305702043506922,371
"ENSG00000112164","GLP1R",8,12,0.5,0.333333333333333,4
"ENSG00000112167","SAYSD1",394,389,0.0126903553299492,0.012853470437018,5
"ENSG00000112175","BMP5",334,331,0.00898203592814371,0.00906344410876133,3
"ENSG00000112182","BACH2",589,529,0.101867572156197,0.113421550094518,60
"ENSG00000112183","RBM24",2,2,NA,NA,0
"ENSG00000112186","CAP2",5,5,NA,NA,0
"ENSG00000112195","TREML2",143,149,0.041958041958042,0.0402684563758389,6
"ENSG00000112200","ZNF451",3820,3607,0.0557591623036649,0.0590518436373718,213
"ENSG00000112208","BAG2",287,285,0.00696864111498258,0.00701754385964912,2
"ENSG00000112210","RAB23",56,51,0.0892857142857143,0.0980392156862745,5
"ENSG00000112212","TSPO2",93,97,0.043010752688172,0.0412371134020619,4
"ENSG00000112214","FHL5",1,1,NA,NA,0
"ENSG00000112218","GPR63",146,137,0.0616438356164384,0.0656934306569343,9
"ENSG00000112232","KHDRBS2",43,42,0.0232558139534884,0.0238095238095238,1
"ENSG00000112234","FBXL4",1824,1800,0.0131578947368421,0.0133333333333333,24
"ENSG00000112237","CCNC",1679,1264,0.247170935080405,0.328322784810127,415
"ENSG00000112238","PRDM13",1,1,NA,NA,0
"ENSG00000112242","E2F3",2081,2056,0.012013455069678,0.01215953307393,25
"ENSG00000112245","PTP4A1",4384,18,0.995894160583942,242.555555555556,4366
"ENSG00000112246","SIM1",1,1,NA,NA,0
"ENSG00000112249","ASCC3",3704,3668,0.00971922246220302,0.00981461286804798,36
"ENSG00000112273","HDGFL1",1,0,NA,NA,1
"ENSG00000112276","BVES",16,15,0.0625,0.0666666666666667,1
"ENSG00000112280","COL9A1",3,2,NA,NA,1
"ENSG00000112282","MED23",2176,2151,0.0114889705882353,0.0116225011622501,25
"ENSG00000112290","WASF1",1673,1651,0.0131500298864316,0.0133252574197456,22
"ENSG00000112293","GPLD1",137,196,0.430656934306569,0.301020408163265,59
"ENSG00000112294","ALDH5A1",1541,1553,0.00778715120051914,0.0077269800386349,12
"ENSG00000112297","CRYBG1",3717,3699,0.00484261501210654,0.0048661800486618,18
"ENSG00000112299","VNN1",334,332,0.00598802395209581,0.00602409638554217,2
"ENSG00000112303","VNN2",452,390,0.13716814159292,0.158974358974359,62
"ENSG00000112304","ACOT13",746,596,0.201072386058981,0.251677852348993,150
"ENSG00000112305","SMAP1",402,309,0.23134328358209,0.300970873786408,93
"ENSG00000112306","RPS12",12290,12219,0.00577705451586656,0.00581062280055651,71
"ENSG00000112308","C6orf62",4872,3400,0.302134646962233,0.432941176470588,1472
"ENSG00000112309","B3GAT2",84,53,0.369047619047619,0.584905660377358,31
"ENSG00000112312","GMNN",515,509,0.0116504854368932,0.0117878192534381,6
"ENSG00000112319","EYA4",10,9,0.1,0.111111111111111,1
"ENSG00000112320","SOBP",33,34,0.0303030303030303,0.0294117647058824,1
"ENSG00000112333","NR2E1",2,2,NA,NA,0
"ENSG00000112335","SNX3",3040,2997,0.0141447368421053,0.0143476810143477,43
"ENSG00000112337","SLC17A2",0,0,NA,NA,0
"ENSG00000112339","HBS1L",1925,1894,0.0161038961038961,0.0163674762407603,31
"ENSG00000112343","TRIM38",5332,4951,0.0714553638409602,0.076954150676631,381
"ENSG00000112357","PEX7",134,147,0.0970149253731343,0.0884353741496599,13
"ENSG00000112365","ZBTB24",927,830,0.104638619201726,0.116867469879518,97
"ENSG00000112367","FIG4",887,1288,0.452085682074408,0.311335403726708,401
"ENSG00000112378","PERP",17,17,0,0,0
"ENSG00000112379","ARFGEF3",27,27,0,0,0
"ENSG00000112394","SLC16A10",340,329,0.0323529411764706,0.033434650455927,11
"ENSG00000112406","HECA",2827,2135,0.244782454899186,0.324121779859485,692
"ENSG00000112414","ADGRG6",46,44,0.0434782608695652,0.0454545454545455,2
"ENSG00000112419","PHACTR2",3578,3373,0.0572945779765232,0.0607767565965016,205
"ENSG00000112425","EPM2A",461,798,0.731019522776573,0.422305764411028,337
"ENSG00000112462","OR12D3",0,0,NA,NA,0
"ENSG00000112473","SLC39A7",1164,1146,0.0154639175257732,0.0157068062827225,18
"ENSG00000112486","CCR6",11,10,0.0909090909090909,0.1,1
"ENSG00000112494","UNC93A",2,0,NA,NA,2
"ENSG00000112499","SLC22A2",0,0,NA,NA,0
"ENSG00000112511","PHF1",1535,1506,0.0188925081433225,0.0192563081009296,29
"ENSG00000112514","CUTA",912,897,0.0164473684210526,0.0167224080267559,15
"ENSG00000112530","PACRG",4,4,NA,NA,0
"ENSG00000112531","QKI",4910,4843,0.0136456211812627,0.0138344001651869,67
"ENSG00000112539","C6orf118",0,0,NA,NA,0
"ENSG00000112541","PDE10A",6,9,NA,NA,3
"ENSG00000112559","MDFI",446,439,0.015695067264574,0.0159453302961276,7
"ENSG00000112561","TFEB",823,824,0.00121506682867558,0.00121359223300971,1
"ENSG00000112562","SMOC2",90,89,0.0111111111111111,0.0112359550561798,1
"ENSG00000112576","CCND3",4734,4561,0.0365441487114491,0.0379302784477088,173
"ENSG00000112578","BYSL",624,614,0.016025641025641,0.0162866449511401,10
"ENSG00000112584","FAM120B",1836,1803,0.0179738562091503,0.0183028286189684,33
"ENSG00000112592","TBP",760,764,0.00526315789473684,0.00523560209424084,4
"ENSG00000112599","GUCA1B",96,148,0.541666666666667,0.351351351351351,52
"ENSG00000112619","PRPH2",31,31,0,0,0
"ENSG00000112624","BICRAL",3183,3119,0.0201068174677977,0.020519397242706,64
"ENSG00000112640","PPP2R5D",1480,987,0.333108108108108,0.499493414387031,493
"ENSG00000112651","MRPL2",306,27,0.911764705882353,10.3333333333333,279
"ENSG00000112655","PTK7",2332,2272,0.0257289879931389,0.0264084507042254,60
"ENSG00000112658","SRF",2553,2494,0.0231100665883275,0.0236567762630313,59
"ENSG00000112659","CUL9",4410,4113,0.0673469387755102,0.0722100656455142,297
"ENSG00000112667","DNPH1",246,239,0.0284552845528455,0.0292887029288703,7
"ENSG00000112679","DUSP22",1826,1794,0.0175246440306681,0.0178372352285396,32
"ENSG00000112685","EXOC2",1210,1198,0.00991735537190083,0.010016694490818,12
"ENSG00000112695","COX7A2",785,780,0.00636942675159236,0.00641025641025641,5
"ENSG00000112697","TMEM30A",4508,4461,0.0104259094942325,0.010535754315176,47
"ENSG00000112699","GMDS",1176,1157,0.016156462585034,0.0164217804667243,19
"ENSG00000112701","SENP6",4874,4823,0.0104636848584325,0.0105743313290483,51
"ENSG00000112706","IMPG1",4,4,NA,NA,0
"ENSG00000112715","VEGFA",1813,1725,0.04853833425262,0.0510144927536232,88
"ENSG00000112739","PRPF4B",6967,7029,0.00889909573704607,0.00882060036989614,62
"ENSG00000112742","TTK",378,375,0.00793650793650794,0.008,3
"ENSG00000112759","SLC29A1",2283,2285,0.000876040297853701,0.00087527352297593,2
"ENSG00000112761","CCN6",32,20,0.375,0.6,12
"ENSG00000112763","BTN2A1",1667,1640,0.0161967606478704,0.0164634146341463,27
"ENSG00000112769","LAMA4",443,405,0.0857787810383747,0.0938271604938272,38
"ENSG00000112773","TENT5A",4021,3960,0.0151703556329271,0.0154040404040404,61
"ENSG00000112782","CLIC5",27,31,0.148148148148148,0.129032258064516,4
"ENSG00000112787","FBRSL1",6465,6319,0.0225831399845321,0.0231049216648204,146
"ENSG00000112796","ENPP5",58,58,0,0,0
"ENSG00000112799","LY86",68,66,0.0294117647058824,0.0303030303030303,2
"ENSG00000112812","PRSS16",10,10,0,0,0
"ENSG00000112818","MEP1A",0,0,NA,NA,0
"ENSG00000112837","TBX18",18,18,0,0,0
"ENSG00000112851","ERBIN",4179,4101,0.018664752333094,0.0190197512801756,78
"ENSG00000112852","PCDHB2",131,56,0.572519083969466,1.33928571428571,75
"ENSG00000112855","HARS2",709,626,0.117066290550071,0.13258785942492,83
"ENSG00000112874","NUDT12",172,170,0.0116279069767442,0.0117647058823529,2
"ENSG00000112877","CEP72",346,327,0.0549132947976879,0.0581039755351682,19
"ENSG00000112893","MAN2A1",2780,2743,0.0133093525179856,0.013488880787459,37
"ENSG00000112902","SEMA5A",74,71,0.0405405405405405,0.0422535211267606,3
"ENSG00000112936","C7",962,961,0.00103950103950104,0.00104058272632674,1
"ENSG00000112941","TENT4A",2381,2398,0.00713985720285594,0.00708924103419516,17
"ENSG00000112964","GHR",369,368,0.002710027100271,0.00271739130434783,1
"ENSG00000112972","HMGCS1",778,684,0.120822622107969,0.137426900584795,94
"ENSG00000112977","DAP",2561,2470,0.0355329949238579,0.0368421052631579,91
"ENSG00000112981","NME5",4,4,NA,NA,0
"ENSG00000112983","BRD8",1576,1544,0.0203045685279188,0.0207253886010363,32
"ENSG00000112984","KIF20A",558,551,0.0125448028673835,0.0127041742286751,7
"ENSG00000112992","NNT",4455,4469,0.00314253647586981,0.00313269187737749,14
"ENSG00000112996","MRPS30",1725,1697,0.016231884057971,0.0164997053624042,28
"ENSG00000113013","HSPA9",8120,9103,0.121059113300493,0.107986378117104,983
"ENSG00000113048","MRPS27",2187,2164,0.0105166895290352,0.0106284658040665,23
"ENSG00000113068","PFDN1",698,600,0.140401146131805,0.163333333333333,98
"ENSG00000113070","HBEGF",1746,1721,0.0143184421534937,0.0145264381173736,25
"ENSG00000113073","SLC4A9",30,28,0.0666666666666667,0.0714285714285714,2
"ENSG00000113083","LOX",271,238,0.121771217712177,0.138655462184874,33
"ENSG00000113088","GZMK",90,33,0.633333333333333,1.72727272727273,57
"ENSG00000113100","CDH9",1036,1028,0.00772200772200772,0.00778210116731518,8
"ENSG00000113108","APBB3",950,729,0.232631578947368,0.303155006858711,221
"ENSG00000113119","TMCO6",555,523,0.0576576576576577,0.0611854684512428,32
"ENSG00000113140","SPARC",5596,5326,0.0482487491065046,0.0506947052196771,270
"ENSG00000113141","IK",2089,1846,0.116323599808521,0.131635969664139,243
"ENSG00000113161","HMGCR",1623,1493,0.0800985828712261,0.087073007367716,130
"ENSG00000113163","CERT1",1943,2078,0.0694801852804941,0.0649663137632339,135
"ENSG00000113194","FAF2",2098,2061,0.0176358436606292,0.0179524502668607,37
"ENSG00000113196","HAND1",0,0,NA,NA,0
"ENSG00000113205","PCDHB3",51,50,0.0196078431372549,0.02,1
"ENSG00000113209","PCDHB5",13,12,0.0769230769230769,0.0833333333333333,1
"ENSG00000113211","PCDHB6",5,5,NA,NA,0
"ENSG00000113212","PCDHB7",7,6,NA,NA,1
"ENSG00000113231","PDE8B",310,63,0.796774193548387,3.92063492063492,247
"ENSG00000113240","CLK4",1135,1029,0.0933920704845815,0.103012633624879,106
"ENSG00000113248","PCDHB15",21,20,0.0476190476190476,0.05,1
"ENSG00000113249","HAVCR1",11,11,0,0,0
