"genes","symbol","v15.Counts","v32.Counts","relative_change_v15tov32","relative_change_v32tov15","absolute_change"
"ENSG00000188162","OTOG",3,3,NA,NA,0
"ENSG00000188163","FAM166A",9,4,NA,NA,5
"ENSG00000188167","TMPPE",875,830,0.0514285714285714,0.0542168674698795,45
"ENSG00000188171","ZNF626",12,7,0.416666666666667,0.714285714285714,5
"ENSG00000188175","HEPACAM2",0,0,NA,NA,0
"ENSG00000188176","SMTNL2",6,6,NA,NA,0
"ENSG00000188177","ZC3H6",1223,1194,0.0237121831561733,0.0242881072026801,29
"ENSG00000188185","LINC00265",545,607,0.113761467889908,0.102141680395387,62
"ENSG00000188186","LAMTOR4",778,733,0.057840616966581,0.0613915416098226,45
"ENSG00000188191","PRKAR1B",144,128,0.111111111111111,0.125,16
"ENSG00000188199","NUTM2B",51,50,0.0196078431372549,0.02,1
"ENSG00000188211","NCR3LG1",596,584,0.0201342281879195,0.0205479452054795,12
"ENSG00000188215","DCUN1D3",312,306,0.0192307692307692,0.0196078431372549,6
"ENSG00000188219","POTEE",4,5,NA,NA,1
"ENSG00000188223","AD000671.1",1,0,NA,NA,1
"ENSG00000188227","ZNF793",38,38,0,0,0
"ENSG00000188229","TUBB4B",2873,2585,0.10024364775496,0.111411992263056,288
"ENSG00000188234","AGAP4",215,210,0.0232558139534884,0.0238095238095238,5
"ENSG00000188242","PP7080",216,31,0.856481481481482,5.96774193548387,185
"ENSG00000188243","COMMD6",1007,992,0.0148957298907646,0.0151209677419355,15
"ENSG00000188257","PLA2G2A",1,0,NA,NA,1
"ENSG00000188263","IL17REL",6,5,NA,NA,1
"ENSG00000188266","HYKK",5,5,NA,NA,0
"ENSG00000188269","OR7A5",5,0,NA,NA,5
"ENSG00000188277","C15orf62",274,255,0.0693430656934307,0.0745098039215686,19
"ENSG00000188280","FAM230G",3,0,NA,NA,3
"ENSG00000188282","RUFY4",180,177,0.0166666666666667,0.0169491525423729,3
"ENSG00000188283","ZNF383",717,617,0.139470013947001,0.162074554294976,100
"ENSG00000188290","HES4",21,20,0.0476190476190476,0.05,1
"ENSG00000188293","IGFL1",0,0,NA,NA,0
"ENSG00000188295","ZNF669",214,213,0.00467289719626168,0.00469483568075117,1
"ENSG00000188305","PEAK3",383,370,0.0339425587467363,0.0351351351351351,13
"ENSG00000188306","LRRIQ4",5,5,NA,NA,0
"ENSG00000188312","CENPP",697,522,0.251076040172166,0.335249042145594,175
"ENSG00000188313","PLSCR1",2092,2042,0.0239005736137667,0.0244857982370225,50
"ENSG00000188314","OR7D1P",0,0,NA,NA,0
"ENSG00000188315","C3orf62",737,488,0.337856173677069,0.510245901639344,249
"ENSG00000188316","ENO4",4,4,NA,NA,0
"ENSG00000188321","ZNF559",600,618,0.03,0.029126213592233,18
"ENSG00000188322","SBK1",18,18,0,0,0
"ENSG00000188324","OR6C6",0,0,NA,NA,0
"ENSG00000188334","BSPH1",1,1,NA,NA,0
"ENSG00000188338","SLC38A3",4,3,NA,NA,1
"ENSG00000188340","OR6N2",0,0,NA,NA,0
"ENSG00000188342","GTF2F2",1066,1045,0.0196998123827392,0.0200956937799043,21
"ENSG00000188343","CIBAR1",364,333,0.0851648351648352,0.0930930930930931,31
"ENSG00000188352","FOCAD",1927,1889,0.0197197716658018,0.0201164637374272,38
"ENSG00000188365","AC092171.1",100,83,0.17,0.204819277108434,17
"ENSG00000188368","PRR19",7,6,NA,NA,1
"ENSG00000188372","ZP3",159,142,0.106918238993711,0.119718309859155,17
"ENSG00000188373","C10orf99",0,0,NA,NA,0
"ENSG00000188375","H3-5",34,31,0.0882352941176471,0.0967741935483871,3
"ENSG00000188379","IFNA2",0,0,NA,NA,0
"ENSG00000188383","GPAT2P2",1,1,NA,NA,0
"ENSG00000188385","JAKMIP3",15,17,0.133333333333333,0.117647058823529,2
"ENSG00000188386","PPP3R2",1,1,NA,NA,0
"ENSG00000188388","GOLGA6L3",0,0,NA,NA,0
"ENSG00000188389","PDCD1",15,15,0,0,0
"ENSG00000188393","CLEC2A",0,0,NA,NA,0
"ENSG00000188394","GPR21",1,25,24,0.96,24
"ENSG00000188396","TCTEX1D4",63,212,2.36507936507937,0.702830188679245,149
"ENSG00000188399","ANKRD36P1",0,0,NA,NA,0
"ENSG00000188403","IGHV1OR15-9",11,10,0.0909090909090909,0.1,1
"ENSG00000188404","SELL",10853,10607,0.0226665438127707,0.023192231545206,246
"ENSG00000188408","MAGEB5",0,0,NA,NA,0
"ENSG00000188419","CHM",1256,1225,0.0246815286624204,0.0253061224489796,31
"ENSG00000188425","NANOS2",0,0,NA,NA,0
"ENSG00000188428","BLOC1S5",881,730,0.171396140749149,0.206849315068493,151
"ENSG00000188438","DEFB108F",0,0,NA,NA,0
"ENSG00000188439","OR4P1P",0,0,NA,NA,0
"ENSG00000188451","SRP72P2",89,83,0.0674157303370786,0.072289156626506,6
"ENSG00000188452","CERKL",3998,49,0.987743871935968,80.5918367346939,3949
"ENSG00000188459","WASF4P",42,38,0.0952380952380952,0.105263157894737,4
"ENSG00000188460","ACTBP11",72,51,0.291666666666667,0.411764705882353,21
"ENSG00000188467","SLC24A5",0,0,NA,NA,0
"ENSG00000188483","IER5L",126,87,0.30952380952381,0.448275862068966,39
"ENSG00000188486","H2AX",1321,1315,0.00454201362604088,0.00456273764258555,6
"ENSG00000188487","INSC",5,5,NA,NA,0
"ENSG00000188488","SERPINA5",0,1,NA,NA,1
"ENSG00000188493","C19orf54",1175,1208,0.0280851063829787,0.027317880794702,33
"ENSG00000188501","LCTL",37,34,0.0810810810810811,0.0882352941176471,3
"ENSG00000188505","NCCRP1",0,0,NA,NA,0
"ENSG00000188508","KRTDAP",1,1,NA,NA,0
"ENSG00000188511","C22orf34",407,399,0.0196560196560197,0.0200501253132832,8
"ENSG00000188512","AF279873.1",0,0,NA,NA,0
"ENSG00000188517","COL25A1",5,8,NA,NA,3
"ENSG00000188522","FAM83G",118,105,0.110169491525424,0.123809523809524,13
"ENSG00000188523","CFAP77",13,13,0,0,0
"ENSG00000188525","AC010969.1",0,0,NA,NA,0
"ENSG00000188529","SRSF10",7025,7200,0.0249110320284698,0.0243055555555556,175
"ENSG00000188536","HBA2",23,23,0,0,0
"ENSG00000188542","DUSP28",265,282,0.0641509433962264,0.0602836879432624,17
"ENSG00000188549","CCDC9B",288,271,0.0590277777777778,0.0627306273062731,17
"ENSG00000188554","NBR1",5445,5294,0.0277318640955005,0.0285228560634681,151
"ENSG00000188558","OR2G6",0,1,NA,NA,1
"ENSG00000188559","RALGAPA2",5975,5861,0.0190794979079498,0.0194506056986862,114
"ENSG00000188566","NDOR1",1381,1339,0.0304127443881245,0.0313666915608663,42
"ENSG00000188573","FBLL1",3,1,NA,NA,2
"ENSG00000188580","NKAIN2",1,0,NA,NA,1
"ENSG00000188581","KRTAP1-1",1,1,NA,NA,0
"ENSG00000188582","PAQR9",1,4,NA,NA,3
"ENSG00000188585","CLEC20A",0,0,NA,NA,0
"ENSG00000188596","CFAP54",27,27,0,0,0
"ENSG00000188599","NPIPP1",42,24,0.428571428571429,0.75,18
"ENSG00000188603","CLN3",780,506,0.351282051282051,0.541501976284585,274
"ENSG00000188610","FAM72B",216,213,0.0138888888888889,0.0140845070422535,3
"ENSG00000188611","ASAH2",0,0,NA,NA,0
"ENSG00000188612","SUMO2",3783,2905,0.232090933121861,0.30223752151463,878
"ENSG00000188613","NANOS1",37,34,0.0810810810810811,0.0882352941176471,3
"ENSG00000188620","HMX3",1,2,NA,NA,1
"ENSG00000188624","IGFL3",0,0,NA,NA,0
"ENSG00000188626","GOLGA8M",3,3,NA,NA,0
"ENSG00000188629","ZNF177",3,3,NA,NA,0
"ENSG00000188636","RTL6",623,601,0.0353130016051364,0.0366056572379368,22
"ENSG00000188641","DPYD",7864,7340,0.0666327568667345,0.0713896457765668,524
"ENSG00000188643","S100A16",436,418,0.0412844036697248,0.0430622009569378,18
"ENSG00000188646","AC123904.1",0,0,NA,NA,0
"ENSG00000188647","PTAR1",4230,4126,0.0245862884160757,0.0252060106640814,104
"ENSG00000188649","CC2D2B",77,302,2.92207792207792,0.745033112582781,225
"ENSG00000188655","RNASE9",0,0,NA,NA,0
"ENSG00000188656","TSPY7P",0,0,NA,NA,0
"ENSG00000188659","SAXO2",6,6,NA,NA,0
"ENSG00000188660","LINC00319",4,4,NA,NA,0
"ENSG00000188662","H1-9P",6,5,NA,NA,1
"ENSG00000188668","OR7E90P",0,0,NA,NA,0
"ENSG00000188672","RHCE",16,11,0.3125,0.454545454545455,5
"ENSG00000188674","C2orf80",0,0,NA,NA,0
"ENSG00000188676","IDO2",2,2,NA,NA,0
"ENSG00000188677","PARVB",1790,1498,0.163128491620112,0.194926568758344,292
"ENSG00000188681","TEKT4P2",4,5,NA,NA,1
"ENSG00000188687","SLC4A5",52,29,0.442307692307692,0.793103448275862,23
"ENSG00000188690","UROS",901,1032,0.145394006659267,0.126937984496124,131
"ENSG00000188691","OR56A5",0,0,NA,NA,0
"ENSG00000188693","CYP51A1-AS1",14,12,0.142857142857143,0.166666666666667,2
"ENSG00000188694","KRTAP24-1",0,0,NA,NA,0
"ENSG00000188706","ZDHHC9",451,437,0.0310421286031042,0.0320366132723112,14
"ENSG00000188707","ZBED6CL",170,261,0.535294117647059,0.348659003831418,91
"ENSG00000188710","QRFP",40,40,0,0,0
"ENSG00000188712","OR13D3P",9,9,NA,NA,0
"ENSG00000188716","DUSP29",0,0,NA,NA,0
"ENSG00000188725","SMIM15",1565,1443,0.0779552715654952,0.0845460845460845,122
"ENSG00000188729","OSTN",0,0,NA,NA,0
"ENSG00000188730","VWC2",0,0,NA,NA,0
"ENSG00000188732","FAM221A",250,242,0.032,0.0330578512396694,8
"ENSG00000188735","TMEM120B",597,498,0.165829145728643,0.198795180722892,99
"ENSG00000188738","FSIP2",60,60,0,0,0
"ENSG00000188739","RBM34",351,158,0.54985754985755,1.22151898734177,193
"ENSG00000188747","NOXA1",59,57,0.0338983050847458,0.0350877192982456,2
"ENSG00000188755","TBC1D3P2",0,0,NA,NA,0
"ENSG00000188760","TMEM198",1,1,NA,NA,0
"ENSG00000188761","BCL2L15",71,122,0.71830985915493,0.418032786885246,51
"ENSG00000188763","FZD9",1,1,NA,NA,0
"ENSG00000188765","TMSB4XP2",20,15,0.25,0.333333333333333,5
"ENSG00000188766","SPRED3",17,16,0.0588235294117647,0.0625,1
"ENSG00000188770","OPTC",0,0,NA,NA,0
"ENSG00000188771","PLET1",28,47,0.678571428571429,0.404255319148936,19
"ENSG00000188778","ADRB3",3,0,NA,NA,3
"ENSG00000188779","SKOR1",32,32,0,0,0
"ENSG00000188782","CATSPER4",0,1,NA,NA,1
"ENSG00000188783","PRELP",4,3,NA,NA,1
"ENSG00000188784","PLA2G2E",3,3,NA,NA,0
"ENSG00000188785","ZNF548",755,727,0.0370860927152318,0.0385144429160935,28
"ENSG00000188786","MTF1",2712,2661,0.0188053097345133,0.0191657271702368,51
"ENSG00000188800","TMCO2",0,0,NA,NA,0
"ENSG00000188801","ZNF322P1",0,0,NA,NA,0
"ENSG00000188803","SHISA6",2,2,NA,NA,0
"ENSG00000188807","TMEM201",832,804,0.0336538461538462,0.0348258706467662,28
"ENSG00000188811","NHLRC3",2832,2767,0.0229519774011299,0.023491145645103,65
"ENSG00000188816","HMX2",0,0,NA,NA,0
"ENSG00000188817","SNTN",0,0,NA,NA,0
"ENSG00000188818","ZDHHC11",43,36,0.162790697674419,0.194444444444444,7
"ENSG00000188820","CALHM6",410,29,0.929268292682927,13.1379310344828,381
"ENSG00000188822","CNR2",47,47,0,0,0
"ENSG00000188825","LINC00910",166,285,0.716867469879518,0.417543859649123,119
"ENSG00000188827","SLX4",1364,1266,0.0718475073313783,0.0774091627172196,98
"ENSG00000188828","GLRA4",0,2,NA,NA,2
"ENSG00000188831","DPPA3P2",0,0,NA,NA,0
"ENSG00000188833","ENTPD8",15,14,0.0666666666666667,0.0714285714285714,1
"ENSG00000188846","RPL14",8603,8504,0.0115076136231547,0.0116415804327375,99
"ENSG00000188848","BEND4",6,4,NA,NA,2
"ENSG00000188850","AC114947.1",3,1,NA,NA,2
"ENSG00000188856","RPSAP47",8,7,NA,NA,1
"ENSG00000188859","FAM78B",8,6,NA,NA,2
"ENSG00000188868","ZNF563",92,93,0.0108695652173913,0.010752688172043,1
"ENSG00000188869","TMC3",7,5,NA,NA,2
"ENSG00000188873","RPL10AP2",26,26,0,0,0
"ENSG00000188877","POTEA",1,1,NA,NA,0
"ENSG00000188878","FBF1",134,102,0.238805970149254,0.313725490196078,32
"ENSG00000188883","KLRG2",17,15,0.117647058823529,0.133333333333333,2
"ENSG00000188886","ASTL",12,12,0,0,0
"ENSG00000188895","MSL1",5052,4947,0.0207838479809976,0.0212249848392965,105
"ENSG00000188897","AC099489.1",80,76,0.05,0.0526315789473684,4
"ENSG00000188906","LRRK2",4436,4324,0.0252479711451758,0.0259019426456984,112
"ENSG00000188909","BSX",0,0,NA,NA,0
"ENSG00000188910","GJB3",10,10,0,0,0
"ENSG00000188916","INSYN2A",27,26,0.037037037037037,0.0384615384615385,1
"ENSG00000188917","TRMT2B",1215,1194,0.0172839506172839,0.0175879396984925,21
"ENSG00000188921","HACD4",6789,6669,0.0176756517896597,0.0179937022042285,120
"ENSG00000188931","CFAP126",0,195,Inf,1,195
"ENSG00000188933","USP32P1",121,89,0.264462809917355,0.359550561797753,32
"ENSG00000188937","NYX",1,1,NA,NA,0
"ENSG00000188938","FAM120AOS",995,1533,0.54070351758794,0.350945857795173,538
"ENSG00000188958","UTS2B",7,3,NA,NA,4
"ENSG00000188959","C9orf152",13,13,0,0,0
"ENSG00000188976","NOC2L",1665,1519,0.0876876876876877,0.0961158657011192,146
"ENSG00000188981","MSANTD1",63,53,0.158730158730159,0.188679245283019,10
"ENSG00000188984","AADACL3",2,1,NA,NA,1
"ENSG00000188985","DHFRP1",17,16,0.0588235294117647,0.0625,1
"ENSG00000188986","NELFB",1416,1372,0.0310734463276836,0.032069970845481,44
"ENSG00000188991","SLC15A5",0,0,NA,NA,0
"ENSG00000188992","LIPI",22,21,0.0454545454545455,0.0476190476190476,1
"ENSG00000188993","LRRC66",1,1,NA,NA,0
"ENSG00000188994","ZNF292",3776,3810,0.00900423728813559,0.0089238845144357,34
"ENSG00000188996","HUS1B",6,6,NA,NA,0
"ENSG00000188997","KCTD21",409,339,0.171149144254279,0.206489675516224,70
"ENSG00000189001","SBSN",1,1,NA,NA,0
"ENSG00000189002","PROS2P",2,2,NA,NA,0
"ENSG00000189007","ADAT2",828,817,0.0132850241545894,0.0134638922888617,11
"ENSG00000189013","KIR2DL4",6,6,NA,NA,0
"ENSG00000189014","SHLD2P3",20,18,0.1,0.111111111111111,2
"ENSG00000189023","MAGEB16",0,0,NA,NA,0
"ENSG00000189030","VHLL",0,0,NA,NA,0
"ENSG00000189037","DUSP21",0,0,NA,NA,0
"ENSG00000189042","ZNF567",414,401,0.0314009661835749,0.0324189526184539,13
"ENSG00000189043","NDUFA4",1494,1470,0.0160642570281124,0.0163265306122449,24
"ENSG00000189045","ANKDD1B",31,48,0.548387096774194,0.354166666666667,17
"ENSG00000189046","ALKBH2",118,117,0.00847457627118644,0.00854700854700855,1
"ENSG00000189050","RNFT1",1511,1305,0.13633355393779,0.157854406130268,206
"ENSG00000189051","RNF222",10,10,0,0,0
"ENSG00000189052","CGB5",0,0,NA,NA,0
"ENSG00000189056","RELN",3,3,NA,NA,0
"ENSG00000189057","FAM111B",239,237,0.00836820083682008,0.00843881856540084,2
"ENSG00000189058","APOD",3,3,NA,NA,0
"ENSG00000189060","H1-0",1796,1753,0.0239420935412027,0.0245293782087849,43
"ENSG00000189064","GAGE2A",0,0,NA,NA,0
"ENSG00000189067","LITAF",2793,2720,0.0261367704976728,0.0268382352941176,73
"ENSG00000189068","VSTM1",1135,1132,0.0026431718061674,0.00265017667844523,3
"ENSG00000189077","TMEM120A",557,541,0.0287253141831239,0.0295748613678373,16
"ENSG00000189079","ARID2",3889,3795,0.0241707379789149,0.0247694334650856,94
"ENSG00000189089","RIMKLBP1",54,50,0.0740740740740741,0.08,4
"ENSG00000189090","FAM25G",0,0,NA,NA,0
"ENSG00000189091","SF3B3",8428,8214,0.0253915519696251,0.0260530801071342,214
"ENSG00000189099","PRSS48",5,5,NA,NA,0
"ENSG00000189108","IL1RAPL2",0,0,NA,NA,0
"ENSG00000189114","BLOC1S3",394,420,0.065989847715736,0.0619047619047619,26
"ENSG00000189120","SP6",1,1,NA,NA,0
"ENSG00000189127","ANKRD34B",27,24,0.111111111111111,0.125,3
"ENSG00000189129","PLAC9",96,94,0.0208333333333333,0.0212765957446809,2
"ENSG00000189132","FAM47B",0,0,NA,NA,0
"ENSG00000189134","NKAPL",9,9,NA,NA,0
"ENSG00000189136","UBE2Q2P1",133,120,0.0977443609022556,0.108333333333333,13
"ENSG00000189139","FSCB",0,0,NA,NA,0
"ENSG00000189143","CLDN4",7,5,NA,NA,2
"ENSG00000189144","ZNF573",317,310,0.0220820189274448,0.0225806451612903,7
"ENSG00000189145","RPL32P36",0,0,NA,NA,0
"ENSG00000189149","CRYM-AS1",100,123,0.23,0.186991869918699,23
"ENSG00000189152","GRAPL",2,3,NA,NA,1
"ENSG00000189157","FAM47E",9,7,NA,NA,2
"ENSG00000189159","JPT1",1534,1493,0.0267275097783572,0.0274614869390489,41
"ENSG00000189164","ZNF527",171,167,0.0233918128654971,0.0239520958083832,4
"ENSG00000189166","TNRC18P3",6,9,NA,NA,3
"ENSG00000189167","ZAR1L",10,8,0.2,0.25,2
"ENSG00000189169","KRTAP10-12",0,0,NA,NA,0
"ENSG00000189171","S100A13",62,30,0.516129032258065,1.06666666666667,32
"ENSG00000189180","ZNF33A",3200,3143,0.0178125,0.0181355392936685,57
"ENSG00000189181","OR14I1",0,0,NA,NA,0
"ENSG00000189182","KRT77",0,0,NA,NA,0
"ENSG00000189184","PCDH18",21,21,0,0,0
"ENSG00000189186","DCAF8L2",2,2,NA,NA,0
"ENSG00000189190","ZNF600",276,284,0.0289855072463768,0.028169014084507,8
"ENSG00000189195","BTBD8",70,336,3.8,0.791666666666667,266
"ENSG00000189196","LINC00994",0,0,NA,NA,0
"ENSG00000189212","DPY19L2P1",2,2,NA,NA,0
"ENSG00000189221","MAOA",0,1,NA,NA,1
"ENSG00000189223","PAX8-AS1",7,7,NA,NA,0
"ENSG00000189227","C15orf61",194,126,0.350515463917526,0.53968253968254,68
"ENSG00000189229","AC069277.1",0,2,NA,NA,2
"ENSG00000189233","NUGGC",69,67,0.0289855072463768,0.0298507462686567,2
"ENSG00000189238","LINC00943",3,5,NA,NA,2
"ENSG00000189241","TSPYL1",1661,1525,0.0818783865141481,0.0891803278688525,136
"ENSG00000189252","SPANXN3",0,0,NA,NA,0
"ENSG00000189253","TRIM64B",0,0,NA,NA,0
"ENSG00000189266","PNRC2",3395,3340,0.01620029455081,0.0164670658682635,55
"ENSG00000189269","DRICH1",29,25,0.137931034482759,0.16,4
"ENSG00000189275","LINC01164",10,9,0.1,0.111111111111111,1
"ENSG00000189280","GJB5",3,2,NA,NA,1
"ENSG00000189283","FHIT",90,97,0.0777777777777778,0.0721649484536082,7
"ENSG00000189292","ALKAL2",7,7,NA,NA,0
"ENSG00000189295","ANKRD62P1-PARP4P3",0,0,NA,NA,0
"ENSG00000189298","ZKSCAN3",397,382,0.0377833753148615,0.0392670157068063,15
"ENSG00000189299","FOXR2",0,0,NA,NA,0
"ENSG00000189306","RRP7A",1138,915,0.195957820738137,0.243715846994536,223
"ENSG00000189308","LIN54",1350,1304,0.0340740740740741,0.0352760736196319,46
"ENSG00000189316","AC073349.1",10,3,0.7,2.33333333333333,7
"ENSG00000189319","FAM53B",1825,1637,0.103013698630137,0.11484422724496,188
"ENSG00000189320","FAM180A",1,0,NA,NA,1
"ENSG00000189325","BNIP5",1,1,NA,NA,0
"ENSG00000189326","SPANXN4",0,0,NA,NA,0
"ENSG00000189332","SLC25A51P4",1,1,NA,NA,0
"ENSG00000189334","S100A14",0,0,NA,NA,0
"ENSG00000189337","KAZN",41,43,0.0487804878048781,0.0465116279069767,2
"ENSG00000189339","SLC35E2B",3066,2861,0.0668623613829093,0.0716532680880811,205
"ENSG00000189343","RPS2P46",448,428,0.0446428571428571,0.0467289719626168,20
"ENSG00000189348","FAM90A27P",0,0,NA,NA,0
"ENSG00000189350","TOGARAM2",132,118,0.106060606060606,0.11864406779661,14
"ENSG00000189357","SPATA31D4",0,0,NA,NA,0
"ENSG00000189362","NEMP2",890,799,0.102247191011236,0.113892365456821,91
"ENSG00000189366","ALG1L",2,2,NA,NA,0
"ENSG00000189367","KIAA0408",1,0,NA,NA,1
"ENSG00000189369","GSPT2",202,201,0.00495049504950495,0.00497512437810945,1
"ENSG00000189372","AL034369.1",0,0,NA,NA,0
"ENSG00000189375","TBC1D28",1,1,NA,NA,0
"ENSG00000189376","C8orf76",230,127,0.447826086956522,0.811023622047244,103
"ENSG00000189377","CXCL17",21,21,0,0,0
"ENSG00000189398","OR7E12P",0,0,NA,NA,0
"ENSG00000189401","OTUD6A",1,1,NA,NA,0
"ENSG00000189403","HMGB1",9522,9420,0.0107120352867045,0.010828025477707,102
"ENSG00000189409","MMP23B",0,0,NA,NA,0
"ENSG00000189410","SH2D5",2,2,NA,NA,0
"ENSG00000189419","SPATA41",0,11,Inf,1,11
"ENSG00000189420","ZFP92",20,19,0.05,0.0526315789473684,1
"ENSG00000189423","USP32P3",83,199,1.39759036144578,0.582914572864322,116
"ENSG00000189430","NCR1",31,29,0.0645161290322581,0.0689655172413793,2
"ENSG00000189431","RASSF10",2,2,NA,NA,0
"ENSG00000189433","GJB4",0,0,NA,NA,0
"ENSG00000194297","RNU1-75P",0,0,NA,NA,0
"ENSG00000194717","MIR494",0,0,NA,NA,0
"ENSG00000195024","RNU1-15P",0,0,NA,NA,0
"ENSG00000195401","Y_RNA",7,7,NA,NA,0
"ENSG00000196071","OR2L13",2,1,NA,NA,1
"ENSG00000196072","BLOC1S2",1124,1103,0.0186832740213523,0.0190389845874887,21
"ENSG00000196074","SYCP2",62,62,0,0,0
"ENSG00000196081","ZNF724",348,90,0.741379310344828,2.86666666666667,258
"ENSG00000196083","IL1RAP",1845,1792,0.0287262872628726,0.0295758928571429,53
"ENSG00000196085","SMIM7P1",0,0,NA,NA,0
"ENSG00000196090","PTPRT",0,0,NA,NA,0
"ENSG00000196091","MYBPC1",3,3,NA,NA,0
"ENSG00000196092","PAX5",102,99,0.0294117647058824,0.0303030303030303,3
"ENSG00000196096","SPAG16-DT",0,0,NA,NA,0
"ENSG00000196098","OR5K4",0,0,NA,NA,0
"ENSG00000196099","OR6M1",0,0,NA,NA,0
"ENSG00000196104","SPOCK3",24,22,0.0833333333333333,0.0909090909090909,2
"ENSG00000196109","ZNF676",3,3,NA,NA,0
"ENSG00000196110","ZNF699",186,238,0.279569892473118,0.218487394957983,52
"ENSG00000196114","IFITM3P3",17,17,0,0,0
"ENSG00000196115","ADAM5",0,0,NA,NA,0
"ENSG00000196116","TDRD7",1611,1581,0.0186219739292365,0.0189753320683112,30
"ENSG00000196118","CCDC189",59,20,0.661016949152542,1.95,39
"ENSG00000196119","OR8A1",0,0,NA,NA,0
"ENSG00000196123","KIAA0895L",539,509,0.0556586270871985,0.0589390962671906,30
"ENSG00000196126","HLA-DRB1",12151,11820,0.0272405563328121,0.0280033840947547,331
"ENSG00000196131","VN1R2",2,1,NA,NA,1
"ENSG00000196132","MYT1",0,0,NA,NA,0
"ENSG00000196136","SERPINA3",0,0,NA,NA,0
"ENSG00000196139","AKR1C3",57,56,0.0175438596491228,0.0178571428571429,1
"ENSG00000196141","SPATS2L",29,24,0.172413793103448,0.208333333333333,5
"ENSG00000196143","OR11H13P",0,0,NA,NA,0
"ENSG00000196150","ZNF250",236,228,0.0338983050847458,0.0350877192982456,8
"ENSG00000196151","WDSUB1",584,574,0.0171232876712329,0.0174216027874564,10
"ENSG00000196152","ZNF79",313,306,0.0223642172523962,0.0228758169934641,7
"ENSG00000196154","S100A4",7271,7140,0.0180167789850089,0.0183473389355742,131
"ENSG00000196155","PLEKHG4",111,105,0.0540540540540541,0.0571428571428571,6
"ENSG00000196156","KRTAP4-3",0,0,NA,NA,0
"ENSG00000196159","FAT4",11,10,0.0909090909090909,0.1,1
"ENSG00000196166","C8orf86",0,0,NA,NA,0
"ENSG00000196167","COLCA1",5,4,NA,NA,1
"ENSG00000196169","KIF19",9,9,NA,NA,0
"ENSG00000196171","OR6K2",0,0,NA,NA,0
"ENSG00000196172","ZNF681",351,341,0.0284900284900285,0.0293255131964809,10
"ENSG00000196177","ACADSB",878,854,0.0273348519362187,0.0281030444964871,24
"ENSG00000196182","STK40",2970,2891,0.0265993265993266,0.0273261847111726,79
"ENSG00000196183","RPS2P4",1170,1047,0.105128205128205,0.117478510028653,123
"ENSG00000196184","OR10J1",0,1,NA,NA,1
"ENSG00000196187","TMEM63A",3691,3548,0.0387428881062043,0.040304396843292,143
"ENSG00000196188","CTSE",3,3,NA,NA,0
"ENSG00000196189","SEMA4A",3641,3564,0.0211480362537764,0.0216049382716049,77
"ENSG00000196196","HRCT1",1,0,NA,NA,1
"ENSG00000196199","MPHOSPH8",3111,3048,0.0202507232401157,0.0206692913385827,63
"ENSG00000196204","RNF216P1",639,348,0.455399061032864,0.836206896551724,291
"ENSG00000196205","EEF1A1P5",1591,1814,0.140163419233187,0.122932745314223,223
"ENSG00000196208","GREB1",6,6,NA,NA,0
"ENSG00000196209","SIRPB2",7341,7138,0.0276529083231167,0.0284393387503502,203
"ENSG00000196214","ZNF766",873,844,0.0332187857961054,0.0343601895734597,29
"ENSG00000196218","RYR1",90,89,0.0111111111111111,0.0112359550561798,1
"ENSG00000196220","SRGAP3",20,19,0.05,0.0526315789473684,1
"ENSG00000196224","KRTAP5-3",0,0,NA,NA,0
"ENSG00000196227","FAM217B",2151,2111,0.0185960018596002,0.0189483657034581,40
"ENSG00000196228","SULT1C3",0,0,NA,NA,0
"ENSG00000196230","TUBB",32736,26289,0.196939149560117,0.24523564989159,6447
"ENSG00000196233","LCOR",2217,5281,1.38204781235904,0.580193145237644,3064
"ENSG00000196235","SUPT5H",3131,3059,0.022995847971894,0.0235371036286368,72
"ENSG00000196236","XPNPEP3",1151,1086,0.0564726324934839,0.0598526703499079,65
"ENSG00000196240","OR2T2",0,0,NA,NA,0
"ENSG00000196242","OR2C3",1,1,NA,NA,0
"ENSG00000196243","LINC00615",0,0,NA,NA,0
"ENSG00000196247","ZNF107",1224,1209,0.0122549019607843,0.0124069478908189,15
"ENSG00000196248","OR10S1",0,0,NA,NA,0
"ENSG00000196260","SFTA2",0,0,NA,NA,0
"ENSG00000196262","PPIA",7997,8165,0.0210078779542328,0.0205756276791182,168
"ENSG00000196263","ZNF471",31,30,0.032258064516129,0.0333333333333333,1
"ENSG00000196266","OR10J3",0,0,NA,NA,0
"ENSG00000196267","ZNF836",153,135,0.117647058823529,0.133333333333333,18
"ENSG00000196268","ZNF493",699,639,0.0858369098712446,0.0938967136150235,60
"ENSG00000196273","LINC00523",2,2,NA,NA,0
"ENSG00000196274","Metazoa_SRP",6,6,NA,NA,0
"ENSG00000196275","GTF2IRD2",145,145,0,0,0
"ENSG00000196277","GRM7",10,10,0,0,0
"ENSG00000196284","SUPT3H",275,256,0.0690909090909091,0.07421875,19
"ENSG00000196289","BECN2",0,0,NA,NA,0
"ENSG00000196290","NIF3L1",559,537,0.0393559928443649,0.0409683426443203,22
"ENSG00000196295","GARS1-DT",6840,7746,0.132456140350877,0.116963594113091,906
"ENSG00000196296","ATP2A1",120,115,0.0416666666666667,0.0434782608695652,5
