"padj","gene","symbol","rank","rank_change"
0.00360134460695686,"ENSG00000171453","POLR1C",6984,2943
0.00360215911859,"ENSG00000181631","P2RY13",6985,-1010
0.00360319264437168,"ENSG00000271680","AC098935.2",6986,-3250
0.00360335231414534,"ENSG00000111206","FOXM1",6987,-2112
0.00360402820204142,"ENSG00000260145","AC023825.2",6988,8945
0.00360462238718496,"ENSG00000200917","RNU6-553P",6989,846
0.00360501115631584,"ENSG00000214917","AC011825.1",6990,3162
0.00360837283314987,"ENSG00000226797","AC005828.1",6991,9953
0.00360877811741574,"ENSG00000182732","RGS6",6992,-2781
0.00361821526584876,"ENSG00000116685","KIAA2013",6993,-1019
0.00361983151348593,"ENSG00000073150","PANX2",6994,-1186
0.00361983151348593,"ENSG00000162738","VANGL2",6995,1711
0.00361983151348593,"ENSG00000230585","PHBP12",6996,-2320
0.00362367988000387,"ENSG00000162402","USP24",6997,-1160
0.00362444396703782,"ENSG00000135040","NAA35",6998,-1223
0.00362444396703782,"ENSG00000230575","AC013286.1",6999,874
0.00363030827682605,"ENSG00000275481","AC025031.4",7000,-2320
0.00363423095646252,"ENSG00000126787","DLGAP5",7001,-1441
0.00363601768002186,"ENSG00000162413","KLHL21",7002,-951
0.00363601768002186,"ENSG00000234604","AL021068.1",7003,4943
0.00363601768002186,"ENSG00000259856","RAB43P1",7004,-1810
0.00363739672807939,"ENSG00000212549","RNA5SP354",7005,10910
0.00364369244310591,"ENSG00000222489","SNORA79B",7006,12341
0.00364571082292288,"ENSG00000228028","AC069257.1",7007,9996
0.00364686012976455,"ENSG00000227516","AL160163.1",7008,752
0.00364686012976455,"ENSG00000265355","MIR3136",7009,3449
0.0036473253792356,"ENSG00000267127","AC090360.1",7010,5246
0.00364822972837798,"ENSG00000207347","RNU6-306P",7011,849
0.00365213219590937,"ENSG00000052841","TTC17",7012,-1465
0.00365213219590937,"ENSG00000185875","THNSL1",7013,-2076
0.00365355481709031,"ENSG00000249992","TMEM158",7014,-2204
0.00365802134092464,"ENSG00000251712","RNU7-20P",7015,3209
0.00365977316075785,"ENSG00000198019","FCGR1B",7016,-1465
0.00366353811961781,"ENSG00000230638","AL445933.1",7017,-2779
0.00366691785376991,"ENSG00000259232","AC105129.1",7018,9655
0.00367008628470984,"ENSG00000267419","ZNF56",7019,10018
0.0036743982326583,"ENSG00000115904","SOS1",7020,-1612
0.00367750492858888,"ENSG00000166451","CENPN",7021,-2997
0.00367935506719716,"ENSG00000234017","AC022018.1",7022,11716
0.00368101962692506,"ENSG00000261557","EEF1A1P38",7023,11841
0.00368230508551416,"ENSG00000270706","PRMT1P1",7024,-1969
0.00368500938022549,"ENSG00000232970","POLHP1",7025,1046
0.00368507955862601,"ENSG00000059769","DNAJC25",7026,-2494
0.00368541872315122,"ENSG00000154319","FAM167A",7027,-3366
0.00368638738500286,"ENSG00000239906","AL627309.2",7028,-5201
0.00368903559539348,"ENSG00000135048","CEMIP2",7029,-1714
0.00369085678450102,"ENSG00000138100","TRIM54",7030,-5020
0.00369619134868363,"ENSG00000235522","AC010978.1",7031,6152
0.00370105372250026,"ENSG00000256092","SBNO1-AS1",7032,-159
0.00370228606440756,"ENSG00000234882","EIF3EP1",7033,NA
0.00370631101745663,"ENSG00000156374","PCGF6",7034,-1239
0.00370952286034069,"ENSG00000266922","AC008543.3",7035,852
0.00371111492561588,"ENSG00000118961","LDAH",7036,-1985
0.00371111492561588,"ENSG00000199627","RNU6-1010P",7037,11363
0.00371293775776844,"ENSG00000138207","RBP4",7038,-2110
0.00371782947013837,"ENSG00000228076","AL591719.1",7039,-2165
0.00372864180219525,"ENSG00000196296","ATP2A1",7040,-1851
0.00373228415021345,"ENSG00000254288","AC087672.2",7041,-96
0.0037355543248525,"ENSG00000263002","ZNF234",7042,-1143
0.00373764669359239,"ENSG00000137642","SORL1",7043,-1997
0.00373764669359239,"ENSG00000226624","AC005099.1",7044,14201
0.00373764669359239,"ENSG00000238217","LINC01877",7045,-129
0.00373764669359239,"ENSG00000240579","AC006529.1",7046,6532
0.0037377051402416,"ENSG00000262966","AC005695.1",7047,2598
0.00374017933116731,"ENSG00000237020","IGHD1-20",7048,711
0.00374019212285201,"ENSG00000101346","POFUT1",7049,-2794
0.00374019212285201,"ENSG00000223462","AL353801.1",7050,734
0.00374019212285201,"ENSG00000249072","AC114801.3",7051,9169
0.00374105699417097,"ENSG00000270799","AC013467.1",7052,170
0.00374401310737081,"ENSG00000211893","IGHG2",7053,-1786
0.00374658079941052,"ENSG00000252474","RNU6-539P",7054,872
0.00374918004615813,"ENSG00000173124","ACSM6",7055,2876
0.00375120721907363,"ENSG00000168884","TNIP2",7056,-2055
0.00375154947967396,"ENSG00000260400","AL513534.2",7057,1045
0.00376001938659528,"ENSG00000196961","AP2A1",7058,-2022
0.00376156905063243,"ENSG00000137486","ARRB1",7059,384
0.00376497536553392,"ENSG00000030110","BAK1",7060,-1294
0.00376715908892845,"ENSG00000258303","AC012464.2",7061,869
0.00376994669872746,"ENSG00000198792","TMEM184B",7062,-1690
0.00376994669872746,"ENSG00000249252","C1QTNF7-AS1",7063,23249
0.00377117491321338,"ENSG00000079805","DNM2",7064,-3373
0.00377117491321338,"ENSG00000233799","AC139887.1",7065,11638
0.00377657163240406,"ENSG00000261474","AC026471.4",7066,15195
0.00378175874776018,"ENSG00000157077","ZFYVE9",7067,9900
0.00378175874776018,"ENSG00000229696","KARS1P1",7068,7888
0.00378348209604806,"ENSG00000261229","AC021483.2",7069,NA
0.00378410433750541,"ENSG00000101040","ZMYND8",7070,-1075
0.00378410433750541,"ENSG00000224014","AL390728.3",7071,743
0.00378410433750541,"ENSG00000253882","AC099548.2",7072,10347
0.00378466353851651,"ENSG00000065308","TRAM2",7073,-2361
0.00379359644764729,"ENSG00000259589","AC073167.1",7074,884
0.00379428371950924,"ENSG00000149499","EML3",7075,-2993
0.00379428371950924,"ENSG00000252376","RNA5SP395",7076,3351
0.00379645819580037,"ENSG00000223923","TNS1-AS1",7077,5780
0.00380146723354375,"ENSG00000248648","AC113410.1",7078,6244
0.00380215052756128,"ENSG00000213088","ACKR1",7079,-1674
0.00380215052756128,"ENSG00000259505","AC009268.1",7080,874
0.00380284448933532,"ENSG00000171987","C11orf40",7081,NA
0.00382057119657995,"ENSG00000276747","PADI6",7082,-2136
0.00382292170769094,"ENSG00000222249","RNU6-262P",7083,811
0.0038236976706113,"ENSG00000268520","AC008750.4",7084,3345
0.00382403441795825,"ENSG00000197302","ZNF720",7085,-1563
0.00382485317962053,"ENSG00000227252","AC012063.1",7086,3319
0.00383253899626648,"ENSG00000161011","SQSTM1",7087,-129
0.00383253899626648,"ENSG00000185272","RBM11",7088,-1230
0.00383253899626648,"ENSG00000236115","AL136097.2",7089,840
0.00383253899626648,"ENSG00000257167","TMPO-AS1",7090,-1231
0.00383931363886532,"ENSG00000229539","PANK2-AS1",7091,3397
0.00384219803496046,"ENSG00000133028","SCO1",7092,-2368
0.00384605434367876,"ENSG00000279022","AL359715.4",7093,774
0.00384735125020975,"ENSG00000057757","PITHD1",7094,-1648
0.00384795818660042,"ENSG00000174442","ZWILCH",7095,-2687
0.00385972867576545,"ENSG00000167721","TSR1",7096,-2140
0.00386471897807237,"ENSG00000231378","NDUFAF4P4",7097,-2321
0.00386484187629466,"ENSG00000260012","AC007494.1",7098,3215
0.00386948430617034,"ENSG00000256789","AP000753.2",7099,773
0.00387164255365618,"ENSG00000186862","PDZD7",7100,2420
0.00387831870384221,"ENSG00000221439","RNU4ATAC16P",7101,818
0.0038789388240611,"ENSG00000268170","AC073342.1",7102,-1875
0.00388712173217792,"ENSG00000182048","TRPC2",7103,-2814
0.00388744972260431,"ENSG00000201793","RN7SKP9",7104,1043
0.00388768415144502,"ENSG00000068885","IFT80",7105,-4750
0.0038927732827091,"ENSG00000168701","TMEM208",7106,-1610
0.00389850464478179,"ENSG00000177993","ZNRF3-AS1",7107,540
0.00390406200817396,"ENSG00000224020","MIR181A2HG",7108,-1257
0.00391445349728933,"ENSG00000258947","TUBB3",7109,21033
0.0039190683218303,"ENSG00000159692","CTBP1",7110,5610
0.00392135412501341,"ENSG00000234311","AL451069.3",7111,2952
0.00392135412501341,"ENSG00000248155","CR545473.1",7112,1085
0.00392524772125128,"ENSG00000237301","AL121992.1",7113,2695
0.00393499586456112,"ENSG00000117154","IGSF21",7114,-3529
0.00393499586456112,"ENSG00000250130","GAPDHP43",7115,-2716
0.00393866762956135,"ENSG00000167106","FAM102A",7116,-1437
0.00393866762956135,"ENSG00000279138","AP002847.1",7117,7840
0.00393941897062029,"ENSG00000273179","AC092535.5",7118,-3224
0.00394395044420064,"ENSG00000158050","DUSP2",7119,-1499
0.00394705485890087,"ENSG00000161133","USP41",7120,706
0.00394705485890087,"ENSG00000231312","MAP4K3-DT",7121,7814
0.00394705485890087,"ENSG00000280202","AC005831.1",7122,-2061
0.00395352103704769,"ENSG00000108091","CCDC6",7123,-2372
0.00395411688589819,"ENSG00000166037","CEP57",7124,-4539
0.00395499213917733,"ENSG00000224086","PPM1F-AS1",7125,-3042
0.00395963572143933,"ENSG00000178202","POGLUT3",7126,-1897
0.00395963572143933,"ENSG00000280187","AC022107.1",7127,648
0.00396370801055924,"ENSG00000176422","SPRYD4",7128,-3023
0.0039643503844297,"ENSG00000249840","GAPDHP76",7129,2585
0.00396748505493282,"ENSG00000260075","NSFP1",7130,-631
0.00397075351665978,"ENSG00000112514","CUTA",7131,-1488
0.00397412953607747,"ENSG00000224481","AC245100.1",7132,796
0.00397840663467944,"ENSG00000239082","RNU7-170P",7133,6940
0.00397850847682417,"ENSG00000108961","RANGRF",7134,21197
0.00397850847682417,"ENSG00000145014","TMEM44",7135,1047
0.00398184735041766,"ENSG00000267670","AC022098.2",7136,NA
0.0039986221038757,"ENSG00000221406","MIR320B2",7137,830
0.0039986221038757,"ENSG00000222177","RNU4-30P",7138,830
0.0039986221038757,"ENSG00000231167","YBX1P2",7139,15829
0.00400180901143175,"ENSG00000244535","AL049714.1",7140,3307
0.0040022846508085,"ENSG00000134531","EMP1",7141,-505
0.00400281730606207,"ENSG00000255642","PABPC1P4",7142,21110
0.00400535668155217,"ENSG00000183048","SLC25A10",7143,17340
0.00401059714809539,"ENSG00000228305","PRELID1P6",7144,-4738
0.00401068202042089,"ENSG00000181826","RELL1",7145,12575
0.00401155531051966,"ENSG00000131470","PSMC3IP",7146,-5057
0.00401489205496403,"ENSG00000131849","ZNF132",7147,-417
0.00402832938745519,"ENSG00000229992","HMGB3P9",7148,878
0.00402847748534421,"ENSG00000177640","CASC2",7149,2943
0.0040305769539436,"ENSG00000128266","GNAZ",7150,-1889
0.0040305769539436,"ENSG00000225578","NCBP2-AS1",7151,7989
0.00403502347453317,"ENSG00000173480","ZNF417",7152,6502
0.00403505803154493,"ENSG00000133392","MYH11",7153,12207
0.00403505803154493,"ENSG00000236411","NDUFAF4P3",7154,342
0.00404701003841982,"ENSG00000237798","AC010894.3",7155,28921
0.00405023668367675,"ENSG00000185112","FAM43A",7156,-120
0.00405023668367675,"ENSG00000205495","OR52J3",7157,NA
0.00405023668367675,"ENSG00000255164","AF235103.1",7158,12800
0.00405023668367675,"ENSG00000266993","AL050343.2",7159,777
0.00405328918440404,"ENSG00000170231","FABP6",7160,-6191
0.00405674845610359,"ENSG00000248930","CHP1P1",7161,798
0.0040574438218217,"ENSG00000104369","JPH1",7162,-4680
0.0040574438218217,"ENSG00000148154","UGCG",7163,-1234
0.00405873017037633,"ENSG00000241991","AC114982.1",7164,861
0.00406110582856087,"ENSG00000262141","AC040162.2",7165,3248
0.00406371289499828,"ENSG00000162959","MEMO1",7166,-4886
0.00406809974239978,"ENSG00000171130","ATP6V0E2",7167,-1439
0.00406898902600004,"ENSG00000258359","PCNPP1",7168,242
0.00406925060608919,"ENSG00000230699","AL645608.2",7169,-2688
0.00407201676477326,"ENSG00000172867","KRT2",7170,NA
0.00407845757223847,"ENSG00000201850","Y_RNA",7171,3073
0.00408318688736008,"ENSG00000005379","TSPOAP1",7172,-1201
0.00408318688736008,"ENSG00000155876","RRAGA",7173,-999
0.00408456381047262,"ENSG00000236928","AC008267.4",7174,611
0.00408818838957481,"ENSG00000099974","DDTL",7175,-1533
0.00408843026486076,"ENSG00000168228","ZCCHC4",7176,-2079
0.00409686379367732,"ENSG00000261739","GOLGA8S",7177,5952
0.00410262752324442,"ENSG00000147133","TAF1",7178,-2011
0.00410262752324442,"ENSG00000169902","TPST1",7179,-1951
0.00410262752324442,"ENSG00000236279","CLEC2L",7180,-2972
0.00410263158296476,"ENSG00000270479","BNIP3P37",7181,881
0.00410492120747384,"ENSG00000235869","Z99127.1",7182,-1273
0.00410800916251216,"ENSG00000100592","DAAM1",7183,-269
0.00411107082597646,"ENSG00000137145","DENND4C",7184,-1358
0.00412103388472164,"ENSG00000167555","ZNF528",7185,3717
0.00412128048444169,"ENSG00000119661","DNAL1",7186,-428
0.00412141283791155,"ENSG00000202014","Y_RNA",7187,830
0.0041218874384439,"ENSG00000228572","AL954722.1",7188,753
0.0041336428822106,"ENSG00000056736","IL17RB",7189,1867
0.0041336428822106,"ENSG00000270225","MTCO2P22",7190,18748
0.00413977513077044,"ENSG00000199730","RN7SKP95",7191,7723
0.00414757114455279,"ENSG00000151576","QTRT2",7192,-1367
0.00414969865160628,"ENSG00000197299","BLM",7193,-2856
0.00415861665612788,"ENSG00000165972","CCDC38",7194,5539
0.00415897833938083,"ENSG00000232600","TONSL-AS1",7195,10639
0.00416450603156641,"ENSG00000157045","NTAN1",7196,853
0.00416697588027067,"ENSG00000120885","CLU",7197,-1340
0.00416929063800329,"ENSG00000139266","MARCHF9",7198,-1511
0.00416929063800329,"ENSG00000213872","AC092798.1",7199,-707
0.00416973794705843,"ENSG00000273084","AC092171.5",7200,-1585
0.004169925532158,"ENSG00000211796","TRAV16",7201,-2844
0.0041828792156235,"ENSG00000141503","MINK1",7202,-1807
0.0041830053346614,"ENSG00000171695","LKAAEAR1",7203,1814
0.00418780810028202,"ENSG00000163251","FZD5",7204,-1563
0.00419565797752278,"ENSG00000222004","LINC02860",7205,-1157
0.00421185038977824,"ENSG00000136908","DPM2",7206,-3683
0.00421578655696862,"ENSG00000114383","TUSC2",7207,-1369
0.0042176307092379,"ENSG00000281207","SLFNL1-AS1",7208,-682
0.00421799810268006,"ENSG00000173852","DPY19L1",7209,-1328
0.00423395091281942,"ENSG00000076321","KLHL20",7210,-2057
0.00424014479084557,"ENSG00000099917","MED15",7211,-2694
0.00424014479084557,"ENSG00000151224","MAT1A",7212,-2906
0.00424482291688542,"ENSG00000138111","MFSD13A",7213,-2701
0.00424482291688542,"ENSG00000186603","HPDL",7214,-3056
0.00424482291688542,"ENSG00000197016","ZNF470",7215,-851
0.0042480421026533,"ENSG00000169439","SDC2",7216,-1627
0.00424963623430341,"ENSG00000034510","TMSB10",7217,-1972
0.00425044553628105,"ENSG00000103404","USP31",7218,-2019
0.00425044553628105,"ENSG00000124406","ATP8A1",7219,-1164
0.00425044553628105,"ENSG00000226159","LINC01375",7220,736
0.00425045030554456,"ENSG00000214727","RPL5P35",7221,7820
0.00425055968483268,"ENSG00000104043","ATP8B4",7222,-1177
0.00425511868966568,"ENSG00000284526","AC015802.6",7223,-173
0.00425768757691035,"ENSG00000237351","ITPK1P1",7224,-2265
0.00427042782693842,"ENSG00000252577","SCARNA20",7225,29841
0.00427137770628275,"ENSG00000225246","RPS2P1",7226,6647
0.00427145228597362,"ENSG00000282939","TRBV7-2",7227,737
0.00427174782917441,"ENSG00000196542","SPTSSB",7228,-2667
0.0042738180659,"ENSG00000211753","TRBV28",7229,-1528
0.00427454102021729,"ENSG00000147852","VLDLR",7230,1949
0.00427580976989405,"ENSG00000208018","MIR645",7231,10624
0.00428188872067808,"ENSG00000178381","ZFAND2A",7232,-3779
0.00428188872067808,"ENSG00000250582","SMAD1-AS2",7233,813
0.00428188872067808,"ENSG00000250909","AC138956.1",7234,2536
0.00428188872067808,"ENSG00000259595","AC025043.1",7235,-518
0.00428262104353532,"ENSG00000273982","AC005746.3",7236,3374
0.00429214301892595,"ENSG00000143365","RORC",7237,-3742
0.00429265374990539,"ENSG00000226874","AC005154.1",7238,1631
0.00429265374990539,"ENSG00000240490","RN7SL277P",7239,761
0.00429524816992038,"ENSG00000188176","SMTNL2",7240,-2694
0.00430315214878545,"ENSG00000111581","NUP107",7241,-835
0.00430320202344311,"ENSG00000259767","AC022558.1",7242,99
0.00430620146943497,"ENSG00000161800","RACGAP1",7243,-1414
0.00430920884692298,"ENSG00000212961","HNRNPA1P40",7244,5106
0.00431776237142175,"ENSG00000279071","AC073592.3",7245,-2596
0.00431987836725029,"ENSG00000206634","SNORA22",7246,3048
0.00432093591957791,"ENSG00000160075","SSU72",7247,-828
0.00432094120901916,"ENSG00000146757","ZNF92",7248,-2512
0.00432094120901916,"ENSG00000230789","ARHGAP26-IT1",7249,14281
0.00432094120901916,"ENSG00000261188","Z95115.1",7250,-1173
0.0043211665163353,"ENSG00000259411","HNRNPA1P45",7251,6967
0.00432153760868693,"ENSG00000105497","ZNF175",7252,-1247
0.00432153760868693,"ENSG00000132749","TESMIN",7253,-1879
0.00432153760868693,"ENSG00000214077","GNAQP1",7254,1230
0.00432487408085614,"ENSG00000198420","TCAF1",7255,-2035
0.00432804095579318,"ENSG00000223922","ASS1P2",7256,-2071
0.00433114535803096,"ENSG00000223723","TFDP1P2",7257,5117
0.00433439370766838,"ENSG00000231699","AC020550.1",7258,516
0.00433601704100962,"ENSG00000235635","AC016644.1",7259,875
0.00434689709237746,"ENSG00000234325","MRPS10P2",7260,894
0.00434770157554603,"ENSG00000156239","N6AMT1",7261,-935
0.00435043068016612,"ENSG00000270405","AC104692.2",7262,-2489
0.00435194527594332,"ENSG00000279485","AC016734.1",7263,3452
0.00435877706292167,"ENSG00000221539","SNORD99",7264,27098
0.00436061221296591,"ENSG00000255825","AC006205.1",7265,587
0.0043609814147206,"ENSG00000008130","NADK",7266,-2531
0.0043609814147206,"ENSG00000169020","ATP5ME",7267,14789
0.00436241829604866,"ENSG00000276573","AL442067.1",7268,9356
0.00436318841893471,"ENSG00000015171","ZMYND11",7269,-2495
0.0043635613576956,"ENSG00000135587","SMPD2",7270,-1633
0.00436374434860637,"ENSG00000164896","FASTK",7271,-3253
0.00436504588444194,"ENSG00000241333","RN7SL385P",7272,5632
0.00436804991089356,"ENSG00000164045","CDC25A",7273,-456
0.00437072316538142,"ENSG00000154803","FLCN",7274,1675
0.00437324715619381,"ENSG00000204219","TCEA3",7275,-2366
0.00437327030437068,"ENSG00000224690","UBE2D3P3",7276,728
0.00437424533117375,"ENSG00000127585","FBXL16",7277,-2181
0.00437424533117375,"ENSG00000218226","TATDN2P2",7278,4811
0.00437723410081524,"ENSG00000179085","DPM3",7279,-447
0.00437961973282634,"ENSG00000260953","AC009093.4",7280,6567
0.00439060723267809,"ENSG00000109519","GRPEL1",7281,-1162
0.00439071050132459,"ENSG00000200065","Y_RNA",7282,883
0.00439433764051126,"ENSG00000223503","AL353807.1",7283,9978
0.00439534929802322,"ENSG00000141424","SLC39A6",7284,-2530
0.00439534929802322,"ENSG00000211815","TRAV36DV7",7285,-1046
0.00439534929802322,"ENSG00000242360","RN7SL272P",7286,493
0.00439534929802322,"ENSG00000272768","AC004854.2",7287,380
0.00439639658331672,"ENSG00000213303","AC008481.1",7288,9267
0.00439834531145491,"ENSG00000265806","MIR4292",7289,13608
0.00440844465744529,"ENSG00000130783","CCDC62",7290,-1665
0.00440844465744529,"ENSG00000135537","AFG1L",7291,-1365
0.00440870791260986,"ENSG00000174276","ZNHIT2",7292,1394
0.00441613470694224,"ENSG00000023330","ALAS1",7293,-1686
0.00441613470694224,"ENSG00000279488","AC004623.1",7294,31992
0.00441736563326867,"ENSG00000270164","LINC01480",7295,-2030
0.00443170321672833,"ENSG00000279457","WASH9P",7296,-4380
0.00443484925455118,"ENSG00000123200","ZC3H13",7297,-1842
0.00444824408121105,"ENSG00000249192","MTND3P25",7298,-1156
0.00445273500192174,"ENSG00000138660","AP1AR",7299,-344
0.00445646044412179,"ENSG00000112640","PPP2R5D",7300,18027
0.00445658312285657,"ENSG00000184640","SEPTIN9",7301,-1520
0.00445785450202531,"ENSG00000249786","EAF1-AS1",7302,-1283
0.00445785450202531,"ENSG00000269898","AC018695.2",7303,4345
0.00445908064313019,"ENSG00000241962","AC079447.1",7304,7656
0.00446174264499734,"ENSG00000162062","TEDC2",7305,-1375
0.00446476286099393,"ENSG00000109118","PHF12",7306,-1702
0.004466708871116,"ENSG00000266237","AC121320.1",7307,849
0.00446695553470761,"ENSG00000128191","DGCR8",7308,-736
0.00446730121140668,"ENSG00000255491","AC100858.2",7309,12047
0.00446970321688088,"ENSG00000200520","RNU6-1214P",7310,867
0.00447351555276387,"ENSG00000162769","FLVCR1",7311,-1067
0.00447466877432747,"ENSG00000268105","AC124856.1",7312,358
0.00448139825703987,"ENSG00000141404","GNAL",7313,4457
0.00448139825703987,"ENSG00000173517","PEAK1",7314,-1980
0.00448239620003952,"ENSG00000135966","TGFBRAP1",7315,-1635
0.00448329226959601,"ENSG00000165566","AMER2",7316,-4102
0.00449106393720826,"ENSG00000100360","IFT27",7317,14809
0.00449117041279849,"ENSG00000131951","LRRC9",7318,930
0.00450153197805793,"ENSG00000183579","ZNRF3",7319,-62
0.00450153197805793,"ENSG00000279785","AC008267.7",7320,3460
0.0045030695920956,"ENSG00000100911","PSME2",7321,-583
0.00450795743865014,"ENSG00000234274","COX7BP2",7322,13631
0.00450795743865014,"ENSG00000260594","AC099313.1",7323,714
0.00451294079917183,"ENSG00000085840","ORC1",7324,-1730
0.00451918447200247,"ENSG00000155330","C16orf87",7325,-1814
0.00452133041746282,"ENSG00000272425","AC009902.3",7326,-1320
0.00452820944775781,"ENSG00000128039","SRD5A3",7327,-3182
0.00452820944775781,"ENSG00000252244","RNU7-3P",7328,6226
0.00452820944775781,"ENSG00000263584","MIR4480",7329,822
0.00453406136385393,"ENSG00000211803","TRAV23DV6",7330,-1094
0.00453437299637445,"ENSG00000116885","OSCP1",7331,742
0.00453437299637445,"ENSG00000177025","C19orf18",7332,174
0.00453437299637445,"ENSG00000258919","AL049836.1",7333,-3914
0.00453592740748478,"ENSG00000260808","AP003096.1",7334,7077
0.00453753235021022,"ENSG00000207042","RNU6-196P",7335,17679
0.00454248288526096,"ENSG00000261080","RUNX2-AS1",7336,-1149
0.0045427098369477,"ENSG00000209582","SNORA48",7337,NA
0.00455136669672852,"ENSG00000099377","HSD3B7",7338,-610
0.00455389070676447,"ENSG00000173369","C1QB",7339,-1246
0.00456882297797719,"ENSG00000260549","MT1L",7340,-1416
0.00456885744231197,"ENSG00000151806","GUF1",7341,-2515
0.00456924681305327,"ENSG00000225217","HSPA7",7342,-1624
0.00457049585965942,"ENSG00000073350","LLGL2",7343,-2444
0.00457494036304572,"ENSG00000270679","AC138473.1",7344,866
0.00457754864537241,"ENSG00000112033","PPARD",7345,-1589
0.00457754864537241,"ENSG00000237719","Z95152.1",7346,-807
0.00458189507037778,"ENSG00000224099","AC104823.1",7347,3035
0.00458425899142014,"ENSG00000157881","PANK4",7348,-2016
0.00458541518359689,"ENSG00000013375","PGM3",7349,-1691
0.00458541518359689,"ENSG00000261879","AC087500.1",7350,3214
0.00459832921849057,"ENSG00000230046","BIRC6-AS1",7351,-2777
0.00459832921849057,"ENSG00000265820","MIR3177",7352,3241
0.00459862116256653,"ENSG00000138092","CENPO",7353,-5160
0.00459916174145769,"ENSG00000197279","ZNF165",7354,522
0.00460975185017181,"ENSG00000266531","MIR4706",7355,3445
0.00461021979518957,"ENSG00000225300","AL591623.1",7356,-3205
0.00461685933011972,"ENSG00000070759","TESK2",7357,2932
0.004619298322288,"ENSG00000239946","ZBTB20-AS3",7358,3382
0.00461935193185025,"ENSG00000176593","AC008969.1",7359,-689
0.00463850777925679,"ENSG00000251785","RNA5SP20",7360,878
0.0046460716642693,"ENSG00000252782","RNU6-341P",7361,14325
0.00464880335013615,"ENSG00000146425","DYNLT1",7362,-1127
0.00465229771655834,"ENSG00000200883","Y_RNA",7363,5679
0.0046527142811047,"ENSG00000215246","AC116351.1",7364,-545
0.00466029315173432,"ENSG00000155380","SLC16A1",7365,-1073
0.00466503501542447,"ENSG00000204859","ZBTB48",7366,-4590
0.00466503501542447,"ENSG00000222208","RNA5SP129",7367,5659
0.00466936735739005,"ENSG00000250734","AL391335.1",7368,1723
0.00467815234307513,"ENSG00000119041","GTF3C3",7369,-1585
0.00469113196247527,"ENSG00000233665","AC060234.2",7370,7581
0.00469398140800463,"ENSG00000169504","CLIC4",7371,102
0.00469398140800463,"ENSG00000213754","KPNA4P1",7372,2347
0.00469817383320704,"ENSG00000196890","H2BU1",7373,-67
0.00470540935502645,"ENSG00000278917","AC006213.6",7374,6223
0.0047135588108932,"ENSG00000261528","CCNYL7",7375,-755
0.00471460568728888,"ENSG00000270577","AC006023.1",7376,734
0.00471460568728888,"ENSG00000275550","AL096712.1",7377,790
0.00472239252402813,"ENSG00000155970","MICU3",7378,434
0.00472239252402813,"ENSG00000279041","AC102945.2",7379,-734
0.00472938054437416,"ENSG00000147687","TATDN1",7380,-4127
0.00472938054437416,"ENSG00000255423","EBLN2",7381,-1816
0.00473169125761799,"ENSG00000237317","AL022400.1",7382,-1260
0.0047366658100303,"ENSG00000225439","BOLA3-AS1",7383,5601
0.00474065229375779,"ENSG00000275572","GRIFIN",7384,8997
0.00474395526434519,"ENSG00000170734","POLH",7385,-59
0.00474483374044558,"ENSG00000269373","AC008739.2",7386,907
0.00475566098465208,"ENSG00000204842","ATXN2",7387,-661
0.0047639226797405,"ENSG00000245311","ARNTL2-AS1",7388,690
0.00476430295685532,"ENSG00000102007","PLP2",7389,3380
0.00476430295685532,"ENSG00000254907","AC087276.2",7390,876
0.00476882514614673,"ENSG00000266538","AC005838.2",7391,636
0.00477540623635235,"ENSG00000164855","TMEM184A",7392,54
0.00478441207517906,"ENSG00000117906","RCN2",7393,-162
0.00479677752249796,"ENSG00000149260","CAPN5",7394,-1910
0.00479802664332949,"ENSG00000248401","AC114781.1",7395,-715
0.00479914818641074,"ENSG00000279554","AC130448.2",7396,4351
0.00480085724128555,"ENSG00000072501","SMC1A",7397,-2188
0.00480245131252939,"ENSG00000154642","C21orf91",7398,-2319
0.00480449623935824,"ENSG00000241073","AC093019.2",7399,928
0.00480999200200793,"ENSG00000205464","ATP6AP1L",7400,-1211
0.00481169960864134,"ENSG00000174099","MSRB3",7401,-1278
0.00481501835685254,"ENSG00000186020","ZNF529",7402,-2943
0.00483102219192656,"ENSG00000162434","JAK1",7403,-1223
0.00483114080798971,"ENSG00000212536","RNA5SP474",7404,7515
0.00484291821415687,"ENSG00000172613","RAD9A",7405,-2335
0.00484473036595398,"ENSG00000266256","LINC00683",7406,11796
0.00484777098239828,"ENSG00000258068","AC079600.3",7407,942
0.00485257036043335,"ENSG00000225928","CACYBPP1",7408,-1291
0.00485382176803448,"ENSG00000166825","ANPEP",7409,-1629
0.0048539278955745,"ENSG00000154222","CC2D1B",7410,-1747
0.00486089921127123,"ENSG00000048462","TNFRSF17",7411,-1447
0.00486360491107518,"ENSG00000198795","ZNF521",7412,548
0.00486593205584496,"ENSG00000101246","ARFRP1",7413,-3128
0.00486593205584496,"ENSG00000257202","AC084398.2",7414,826
0.00487064512415036,"ENSG00000177463","NR2C2",7415,-1339
0.00487235326801834,"ENSG00000228604","AL121759.1",7416,928
0.00488061993039249,"ENSG00000266846","AP001021.3",7417,2584
0.00488099573402729,"ENSG00000230063","AL360091.2",7418,5679
0.00488099573402729,"ENSG00000251733","SCARNA8",7419,3529
0.00488326288322998,"ENSG00000165164","CFAP47",7420,702
