"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000230604",0,0,0,11,40,28,0.00101557815060578,"TSEN15P2",5366,586
"ENSG00000183813",391,67,112,64,31,47,0.00101624862794986,"CCR4",5367,-1342
"ENSG00000242979",0,0,0,11,31,36,0.0010164351920118,"RPS15AP18",5368,2773
"ENSG00000130856",224,124,162,1955,1327,1396,0.00101657211485669,"ZNF236",5369,-1477
"ENSG00000270574",13,13,90,5,5,9,0.00101685951190793,"AC010680.2",5370,3758
"ENSG00000188771",0,2,0,47,47,35,0.00101752627878828,"PLET1",5371,-788
"ENSG00000163705",0,0,0,15,25,31,0.00101841600851278,"FANCD2OS",5372,2948
"ENSG00000068489",153,9,44,907,3738,2240,0.00101853997097723,"PRR11",5373,-1732
"ENSG00000259228",0,0,0,31,20,18,0.00101880941109754,"HNRNPA1P62",5374,482
"ENSG00000198300",11,3,96,4,2,1,0.00101987767426449,"PEG3",5375,7706
"ENSG00000247363",3,2,12,49,67,204,0.00101987767426449,"AC090061.1",5376,-663
"ENSG00000278030",134,143,69,26,0,17,0.00102028793435784,"TRBV7-9",5377,-662
"ENSG00000187775",578,468,3329,585,357,342,0.00102030868989164,"DNAH17",5378,-3633
"ENSG00000271378",0,0,0,13,27,34,0.00102030868989164,"RBISP2",5379,552
"ENSG00000250030",0,0,0,33,14,25,0.00102063922332495,"AC104806.1",5380,5732
"ENSG00000235128",5,0,0,238,41,103,0.00102184491086454,"AC013474.1",5381,-1488
"ENSG00000235700",0,0,0,15,23,34,0.00102201487826625,"CYCSP52",5382,607
"ENSG00000212232",0,4,0,50,80,83,0.00102253035022324,"SNORD17",5383,-1540
"ENSG00000197763",15,4,36,600,84,304,0.00102262626984739,"TXNRD3",5384,-512
"ENSG00000116786",2710,2091,5105,2630,2476,2176,0.00102402982803004,"PLEKHM2",5385,-805
"ENSG00000172262",222,392,619,2278,2634,3484,0.00102556191808253,"ZNF131",5386,-1224
"ENSG00000103415",921,1356,1208,877,645,585,0.00102616990637965,"HMOX2",5387,-920
"ENSG00000222726",0,0,0,24,15,32,0.00102616990637965,"RNU2-7P",5388,613
"ENSG00000278351",0,0,0,10,50,25,0.00102616990637965,"AC009248.2",5389,552
"ENSG00000113522",301,311,427,217,129,248,0.00102891339268792,"RAD50",5390,-2581
"ENSG00000149932",1096,1151,3049,849,1170,1126,0.00102891339268792,"TMEM219",5391,-1104
"ENSG00000168995",400,380,2805,48,304,15,0.00102891339268792,"SIGLEC7",5392,-689
"ENSG00000111615",93,271,268,1943,1536,2300,0.00103025431589725,"KRR1",5393,-1422
"ENSG00000253187",1,0,0,145,1,124,0.00103053954867825,"HOXA10-AS",5394,399
"ENSG00000257954",0,0,1,28,30,34,0.00103103293953291,"AC125611.2",5395,816
"ENSG00000074590",94,88,42,19,0,1,0.00103236901792176,"NUAK1",5396,-2063
"ENSG00000198873",591,436,548,192,374,123,0.00103356851099499,"GRK5",5397,-1858
"ENSG00000135148",1245,1358,7009,1122,1379,757,0.00103489183489673,"TRAFD1",5398,-1030
"ENSG00000226410",0,0,0,29,16,24,0.00103489183489673,"AC104058.1",5399,624
"ENSG00000234231",46,14,9,0,2,4,0.00103571008638566,"ANAPC1P4",5400,30278
"ENSG00000228886",0,4,0,49,94,73,0.00103707745137699,"AL138963.1",5401,3761
"ENSG00000229417",7,3,19,0,0,0,0.00103799428437819,"NPM1P25",5402,NA
"ENSG00000214274",18,67,77,17,18,4,0.00103892751997025,"ANG",5403,2626
"ENSG00000186446",10,4,6,92,104,74,0.00103952600389869,"ZNF501",5404,-804
"ENSG00000207583",0,0,0,29,47,9,0.00104169224199721,"MIR606",5405,557
"ENSG00000248216",2,0,0,43,31,67,0.00104169224199721,"KCTD9P5",5406,-856
"ENSG00000148175",4843,6341,78253,5730,3593,4833,0.00104329133019677,"STOM",5407,-904
"ENSG00000161526",1330,1530,4840,1353,1566,1226,0.00104329133019677,"SAP30BP",5408,-2699
"ENSG00000229048",0,0,0,14,33,25,0.00104329133019677,"DUTP1",5409,482
"ENSG00000255928",0,0,0,16,28,25,0.0010436203585991,"AP002993.1",5410,555
"ENSG00000197061",1,4,0,38,70,116,0.00104387598159821,"H4C3",5411,-1061
"ENSG00000254274",0,2,0,53,46,32,0.00104387598159821,"TDGF1P5",5412,1165
"ENSG00000167183",2,0,1,45,38,34,0.00104413980247547,"PRR15L",5413,721
"ENSG00000231533",0,0,0,18,9,75,0.00104413980247547,"AL391840.1",5414,337
"ENSG00000224186",434,238,529,256,190,256,0.00104540135538483,"C5orf66",5415,5884
"ENSG00000180822",61,77,107,1043,421,554,0.00104646162290267,"PSMG4",5416,-233
"ENSG00000132507",3825,4001,5422,3807,2941,3118,0.00104692319269297,"EIF5A",5417,2749
"ENSG00000229241",0,0,0,30,32,12,0.00104897980422838,"PNPT1P1",5418,449
"ENSG00000225193",0,3,2,31,70,51,0.00104969399309988,"RPS12P26",5419,11831
"ENSG00000168356",0,0,0,20,7,83,0.00104978114970624,"SCN11A",5420,3596
"ENSG00000237387",0,0,0,20,62,10,0.00104978114970624,"AL022329.2",5421,526
"ENSG00000188177",183,177,433,1735,1194,1432,0.00105068919634455,"ZC3H6",5422,-1376
"ENSG00000171408",4,0,18,56,291,226,0.00105146322123405,"PDE7B",5423,-445
"ENSG00000102445",2661,1036,4299,335,1013,62,0.00105264569928168,"RUBCNL",5424,-1860
"ENSG00000199237",0,0,0,23,15,33,0.00105299770727449,"RNU6-834P",5425,605
"ENSG00000257727",235,318,612,184,268,249,0.00105299770727449,"CNPY2",5426,4109
"ENSG00000101997",948,661,1973,510,820,683,0.00105353038589601,"CCDC22",5427,-1286
"ENSG00000176907",6,28,37,1,5,0,0.0010551242019933,"TCIM",5428,-3292
"ENSG00000085063",450,1418,36389,1396,54,297,0.00105681138385336,"CD59",5429,-602
"ENSG00000156475",260,498,80,97,9,7,0.00105863895105962,"PPP2R2B",5430,-1738
"ENSG00000119778",323,257,978,3310,3571,2718,0.00105925052964302,"ATAD2B",5431,-1705
"ENSG00000188242",48,57,68,37,31,25,0.00105971465267707,"PP7080",5432,15962
"ENSG00000212257",0,0,0,14,29,28,0.00105971465267707,"RNU6-1176P",5433,4827
"ENSG00000275004",4,14,21,296,70,211,0.00105971465267707,"ZNF280B",5434,-1371
"ENSG00000279123",2,0,2,31,73,34,0.00105971465267707,"AC027281.1",5435,1255
"ENSG00000100056",548,428,1661,398,469,476,0.00106216864997088,"ESS2",5436,-2211
"ENSG00000267264",0,2,1,33,51,36,0.00106271619751517,"AC006504.3",5437,605
"ENSG00000257509",9,6,18,89,95,103,0.00106625065703149,"AC073487.1",5438,6213
"ENSG00000168090",922,1272,2242,1089,1042,1075,0.00106922580221679,"COPS6",5439,-1760
"ENSG00000263849",0,0,0,34,18,18,0.00106957680502524,"MIR4744",5440,629
"ENSG00000161671",1695,1708,3028,1615,1669,1738,0.00106998077455639,"EMC10",5441,2776
"ENSG00000215867",11,0,0,353,226,244,0.00107238966393338,"KRT18P57",5442,-3228
"ENSG00000241532",0,0,0,89,1,77,0.00107242842466713,"AGGF1P3",5443,328
"ENSG00000200114",0,0,0,23,16,30,0.00107308235495312,"RNA5SP123",5444,616
"ENSG00000168152",10,29,45,200,265,283,0.0010782183069173,"THAP9",5445,-312
"ENSG00000132975",2,2,4,193,203,4,0.00107871930365913,"GPR12",5446,1270
"ENSG00000141232",1026,1142,2701,587,1215,512,0.00107903493401243,"TOB1",5447,-840
"ENSG00000104408",2540,2899,3697,17809,17003,21722,0.00108121907570485,"EIF3E",5448,-1658
"ENSG00000227473",0,2,0,148,27,29,0.0010816681213772,"TSSK5P",5449,2467
"ENSG00000215859",4,5,0,114,55,157,0.001082765008826,"PDZK1P1",5450,-1202
"ENSG00000265470",0,0,0,18,10,67,0.001082765008826,"MIR548AQ",5451,483
"ENSG00000276409",22,327,6,14,2,0,0.00108447790728513,"CCL14",5452,40029
"ENSG00000198624",4890,4202,18663,3479,5088,2120,0.00108648319267064,"CCDC69",5453,-832
"ENSG00000267470",8,8,20,290,61,135,0.00108690309613316,"ZNF571-AS1",5454,-290
"ENSG00000136010",2,9,20,159,294,63,0.00108756069164682,"ALDH1L2",5455,-231
"ENSG00000155506",2057,955,1497,14195,12936,13192,0.00108764321196372,"LARP1",5456,-2006
"ENSG00000134962",0,6,7,51,88,192,0.00108823149553004,"KLB",5457,-1036
"ENSG00000229452",0,0,0,12,63,16,0.00109090717171204,"CPVL-AS1",5458,528
"ENSG00000163806",30,14,22,230,241,181,0.00109141756641013,"SPDYA",5459,3837
"ENSG00000279294",4,0,0,37,116,94,0.00109171618883761,"AC092135.1",5460,821
"ENSG00000207719",0,0,0,38,12,25,0.00109373782789913,"MIR623",5461,6064
"ENSG00000278467",0,0,0,38,12,25,0.00109373782789913,"AC138393.3",5462,555
"ENSG00000207750",0,0,0,21,25,20,0.00109463494661423,"MIR553",5463,3042
"ENSG00000213669",0,0,0,7,37,46,0.00109463494661423,"AL137074.1",5464,2660
"ENSG00000229390",233,60,61,39,3,18,0.00109463494661423,"MICD",5465,7158
"ENSG00000266932",0,0,0,10,31,38,0.00109511386069973,"AC006116.2",5466,2884
"ENSG00000075043",24,4,80,5,4,5,0.00109722946348487,"KCNQ2",5467,-3622
"ENSG00000105711",180,357,225,133,140,73,0.00109723197698583,"SCN1B",5468,-2848
"ENSG00000223396",37,11,11,429,264,324,0.00109745900382061,"RPS10P7",5469,2260
"ENSG00000210140",0,0,2,17,67,61,0.00109780456829382,"MT-TC",5470,3589
"ENSG00000252496",0,0,0,28,14,28,0.00109792026988238,"RNA5SP33",5471,613
"ENSG00000233614",370,81,92,63,19,4,0.00109921726547841,"DDX11L10",5472,-817
"ENSG00000104142",2840,1240,2085,1124,1186,792,0.00109947463571291,"VPS18",5473,-1244
"ENSG00000215093",1,3,0,33,77,58,0.00110278813710021,"EEF1A1P29",5474,11638
"ENSG00000071054",7013,4970,16219,5073,6761,4671,0.00110463068141832,"MAP4K4",5475,-1243
"ENSG00000117091",1816,2380,4360,848,836,53,0.00110711817332582,"CD48",5476,2694
"ENSG00000083444",1768,2821,10146,1494,2463,881,0.00110815577601554,"PLOD1",5477,-1089
"ENSG00000259907",0,0,0,69,1,95,0.00110837239249527,"AC004817.2",5478,357
"ENSG00000163931",19120,20085,91383,12685,21483,6494,0.00110838599540684,"TKT",5479,-944
"ENSG00000186431",5152,3572,18509,1709,2152,92,0.00110937586188873,"FCAR",5480,-1598
"ENSG00000259866",0,0,0,15,23,32,0.00110937586188873,"AC007599.1",5481,606
"ENSG00000110619",1173,1493,5505,1246,1349,1115,0.00111127607424619,"CARS1",5482,-3074
"ENSG00000280023",0,0,0,16,28,24,0.00111127607424619,"AD000813.1",5483,485
"ENSG00000254263",8,0,0,150,245,127,0.0011120173414601,"AC022973.4",5484,-1315
"ENSG00000228192",1,6,0,107,100,67,0.00111585803536187,"AL512353.1",5485,4758
"ENSG00000279557",0,0,0,17,36,18,0.00111700025066333,"AC010435.1",5486,2960
"ENSG00000075785",7012,9134,46537,6176,8065,6512,0.00111775651852409,"RAB7A",5487,-1048
"ENSG00000272507",0,0,0,14,43,19,0.00111978662746001,"RNU6-88P",5488,17780
"ENSG00000226009",1,0,0,36,31,25,0.00112254100665424,"KCNIP2-AS1",5489,4982
"ENSG00000175489",3580,3992,22014,549,2761,119,0.00112375518030451,"LRRC25",5490,-1124
"ENSG00000256618",2,3,20,25,113,764,0.00112690088121455,"MTRNR2L1",5491,5272
"ENSG00000144847",6,18,24,4,1,1,0.00112808398600892,"IGSF11",5492,-872
"ENSG00000257907",1,0,4,26,59,62,0.00112808398600892,"EEF1A1P17",5493,11265
"ENSG00000050327",60,56,107,18,7,39,0.00112918312730985,"ARHGEF5",5494,-1843
"ENSG00000221643",1,0,1,33,33,42,0.0011299433169633,"SNORA77",5495,11245
"ENSG00000260555",0,0,0,54,5,42,0.0011299684969377,"AC092681.2",5496,497
"ENSG00000132781",211,233,167,105,106,110,0.00113149868001351,"MUTYH",5497,10387
"ENSG00000236582",0,0,0,3,25,111,0.00113265265629397,"PRPF38AP2",5498,2089
"ENSG00000158234",7,25,44,157,276,688,0.00113607938909239,"FAIM",5499,-791
"ENSG00000173889",1162,520,902,8353,7219,6912,0.00113675749482932,"PHC3",5500,-476
"ENSG00000226318",5,2,0,66,75,91,0.00113754149673033,"RPS3AP38",5501,-1038
"ENSG00000232928",3,0,1,52,26,95,0.00114081801486856,"DDX3P1",5502,-1279
"ENSG00000106348",3124,4708,40973,3099,4205,1407,0.00114101298174906,"IMPDH1",5503,-1667
"ENSG00000124588",670,2777,14298,1045,1385,861,0.00114101298174906,"NQO2",5504,-1087
"ENSG00000253921",0,0,0,14,31,25,0.00114120974400956,"AC091982.1",5505,2970
"ENSG00000115935",17163,9506,17522,8084,10685,7513,0.00114283171602507,"WIPF1",5506,-1072
"ENSG00000122025",86,907,339,8788,6570,14901,0.00114421813913744,"FLT3",5507,-1469
"ENSG00000143127",47,74,94,35,46,21,0.00114497109315553,"ITGA10",5508,-2740
"ENSG00000157456",94,37,49,561,1268,622,0.00114606665764279,"CCNB2",5509,-1193
"ENSG00000277462",8,20,20,134,198,136,0.00114698128629042,"ZNF670",5510,8139
"ENSG00000134594",87,209,622,72,5,65,0.00114796140511957,"RAB33A",5511,-815
"ENSG00000202159",0,0,0,14,45,18,0.00114796140511957,"RNU6-742P",5512,582
"ENSG00000200719",0,0,0,33,16,20,0.00114969905320425,"RNA5SP260",5513,6246
"ENSG00000277791",1387,2477,10078,1322,2056,1015,0.00115113086406648,"PSMB3",5514,-1096
"ENSG00000144278",7,6,20,0,1,0,0.00115157207427336,"GALNT13",5515,-2049
"ENSG00000213722",827,1324,21713,848,513,1306,0.00115205061923202,"DDAH2",5516,-1377
"ENSG00000250751",1,0,1,35,26,54,0.00115266013588154,"AC015795.1",5517,3518
"ENSG00000213484",0,0,0,17,31,20,0.00115356425084532,"EIF4A1P8",5518,2710
"ENSG00000132958",0,0,0,10,14,79,0.00115358843127275,"TPTE2",5519,484
"ENSG00000164007",2,4,3,44,46,69,0.00115358843127275,"CLDN19",5520,156
"ENSG00000235204",2,0,7,26,156,80,0.0011559590664511,"AL162724.2",5521,1645
"ENSG00000027075",3855,3286,2120,2071,899,1054,0.00115733190892726,"PRKCH",5522,1259
"ENSG00000224891",0,0,0,18,35,17,0.00115826761498245,"ARL14EPP1",5523,613
"ENSG00000206832",0,0,0,27,18,21,0.00115890897528703,"RNU6V",5524,13464
"ENSG00000133069",2815,2027,3282,1367,96,263,0.00116052490032742,"TMCC2",5525,-658
"ENSG00000213047",115,305,414,1822,2445,2275,0.00116073563950917,"DENND1B",5526,-1313
"ENSG00000117174",176,187,233,1344,1077,1400,0.00116130089231351,"ZNHIT6",5527,-1371
"ENSG00000198538",12,60,128,611,801,775,0.00116141728803498,"ZNF28",5528,-3094
"ENSG00000226982",0,0,1,23,43,28,0.00116257893276418,"CENPCP1",5529,2607
"ENSG00000183337",379,283,293,2833,2220,3222,0.00116340512889014,"BCOR",5530,-2372
"ENSG00000280399",2,0,0,34,26,124,0.00116440299924247,"AC022497.1",5531,-966
"ENSG00000206746",0,0,0,13,21,41,0.00116625936625595,"RNU6-142P",5532,576
"ENSG00000004468",592,199,306,4058,5489,3767,0.00116724244693152,"CD38",5533,-1986
"ENSG00000258935",0,0,0,15,13,59,0.00117001087278128,"AL096869.1",5534,507
"ENSG00000134987",193,349,339,2018,2465,1968,0.00117019426890829,"WDR36",5535,-1975
"ENSG00000272918",31,7,48,272,299,298,0.00117150790268081,"AC005070.3",5536,-1157
"ENSG00000172057",1081,1126,1390,912,334,628,0.00117160134020013,"ORMDL3",5537,-1001
"ENSG00000237818",0,2,0,42,44,38,0.00117295851168373,"RPS3AP29",5538,129
"ENSG00000174483",186,121,919,106,84,153,0.00117354951339325,"BBS1",5539,4491
"ENSG00000211807",53,12,14,6,2,0,0.00117354951339325,"TRAV26-1",5540,476
"ENSG00000155545",75,141,198,788,1055,931,0.00117371848836344,"MIER3",5541,-1371
"ENSG00000174996",347,297,300,237,147,152,0.00117371848836344,"KLC2",5542,-1565
"ENSG00000207438",0,0,0,9,38,33,0.00117423556054017,"Y_RNA",5543,515
"ENSG00000173728",0,1,0,23,27,48,0.0011748934813141,"C1orf100",5544,3333
"ENSG00000225839",0,0,0,32,17,19,0.0011748934813141,"TRMT2B-AS1",5545,3024
"ENSG00000279971",0,0,0,50,14,16,0.00117799657872398,"AC020910.7",5546,360
"ENSG00000233655",0,0,0,60,6,31,0.00117835128526328,"IGHD4-4",5547,2617
"ENSG00000167286",751,2444,349,155,30,359,0.00117914505770456,"CD3D",5548,-1607
"ENSG00000136315",21,29,83,381,612,211,0.00118167981148278,"AL355922.1",5549,9360
"ENSG00000160593",6912,5523,38145,793,5498,533,0.00118201043899624,"JAML",5550,-1917
"ENSG00000248100",0,0,0,24,4,96,0.00118201043899624,"AC087257.1",5551,376
"ENSG00000263847",17,4,11,195,107,140,0.00118242954597311,"AP005899.1",5552,10149
"ENSG00000252620",3,0,0,56,36,77,0.00118308095341945,"RNU6ATAC24P",5553,10025
"ENSG00000104936",610,921,171,141,205,32,0.00118417368343793,"DMPK",5554,-96
"ENSG00000115307",2428,2922,5105,3214,2419,2259,0.00118417368343793,"AUP1",5555,-3603
"ENSG00000196071",0,0,0,23,1,175,0.00118423288068134,"OR2L13",5556,267
"ENSG00000119986",355,206,122,122,64,35,0.00118734504079073,"AVPI1",5557,-1333
"ENSG00000244425",0,0,0,34,14,22,0.00119401279094178,"RN7SL268P",5558,8211
"ENSG00000205426",9,10,4,0,0,0,0.00119703746703683,"KRT81",5559,-1574
"ENSG00000248801",0,0,0,10,66,17,0.00119811168237986,"C8orf34-AS1",5560,18817
"ENSG00000101745",316,678,1180,4494,4664,5920,0.00119814716601993,"ANKRD12",5561,-1929
"ENSG00000183742",0,6,17,39,89,1183,0.00119814716601993,"MACC1",5562,-1159
"ENSG00000151164",10,6,0,130,251,198,0.00119956266242831,"RAD9B",5563,-3181
"ENSG00000183856",97,21,6,1558,1887,872,0.00119993908798022,"IQGAP3",5564,-1545
"ENSG00000256222",0,0,2,28,44,44,0.00120093832691511,"MTRNR2L3",5565,14372
"ENSG00000234177",0,0,0,10,12,86,0.00120133699317976,"LINC01114",5566,467
"ENSG00000230912",1,0,0,31,23,39,0.00120207923836092,"AL021707.4",5567,3237
"ENSG00000166592",12,27,20,7,1,2,0.00120237111264317,"RRAD",5568,-3982
"ENSG00000187741",283,118,277,2486,2030,1351,0.0012029446247124,"FANCA",5569,252
"ENSG00000109265",21,8,0,652,360,332,0.00120340886477563,"CRACD",5570,-4752
"ENSG00000206846",0,0,0,6,57,32,0.00120508994888911,"Y_RNA",5571,2620
"ENSG00000264229",1,0,0,23,27,47,0.00120604771329511,"RNU4ATAC",5572,789
"ENSG00000264616",0,0,0,11,25,40,0.00120626795746632,"MIR4755",5573,574
"ENSG00000188389",192,165,48,35,15,53,0.00120721602902972,"PDCD1",5574,-1225
"ENSG00000097046",98,118,62,1151,1344,754,0.00120883823574834,"CDC7",5575,-313
"ENSG00000244331",0,0,0,14,31,24,0.0012144625831748,"AC008677.2",5576,14023
"ENSG00000109685",912,317,495,6530,7177,5837,0.00121552540721727,"NSD2",5577,-1953
"ENSG00000271452",0,1,1,45,25,40,0.00121552540721727,"AC005034.5",5578,-127
"ENSG00000235865",24,10,23,113,279,291,0.00121573141554656,"GSN-AS1",5579,-1682
"ENSG00000120051",31,28,155,18,12,26,0.0012189533147062,"CFAP58",5580,-761
"ENSG00000180884",92,73,97,1157,404,1045,0.00122218675636775,"ZNF792",5581,-1263
"ENSG00000267920",0,0,0,16,22,29,0.00122257856418665,"SNX6P1",5582,566
"ENSG00000225798",0,0,0,18,20,28,0.00122299336982147,"AC025918.1",5583,642
"ENSG00000236548",0,1,0,125,55,4,0.00122437099783638,"RNF217-AS1",5584,2079
"ENSG00000240204",24,50,24,15,6,5,0.00122521135784985,"SMKR1",5585,-1287
"ENSG00000138073",877,1171,4261,989,1075,631,0.00122576559884579,"PREB",5586,-1044
"ENSG00000198569",1,0,0,50,27,21,0.00122654466860502,"SLC34A3",5587,8146
"ENSG00000280279",10,34,757,12,18,26,0.00122801259000253,"LINC02887",5588,-2728
"ENSG00000256553",19,38,8,5,0,1,0.00122886959065325,"TRAV1-2",5589,-993
"ENSG00000102316",1296,1424,3416,1657,1387,1298,0.00123049865230759,"MAGED2",5590,-1459
"ENSG00000278527",13,3,9,0,0,0,0.00123086789614911,"SNORD22",5591,NA
"ENSG00000223508",3,0,10,76,75,67,0.00123131812232353,"RPL23AP53",5592,-140
"ENSG00000206675",0,0,0,21,26,18,0.00123346247213834,"RNU6-32P",5593,662
"ENSG00000251661",86,144,340,85,8,12,0.00123346247213834,"AC136475.1",5594,-1027
"ENSG00000230333",0,0,0,48,15,15,0.00123409995238081,"AC004160.1",5595,3049
"ENSG00000201470",0,0,0,24,24,17,0.0012344641204709,"RNY4P7",5596,661
"ENSG00000267549",1,0,0,31,28,30,0.0012344641204709,"AC006116.7",5597,-1033
"ENSG00000273544",15,15,1,0,0,0,0.00123473269496451,"SNORA44",5598,NA
"ENSG00000213779",0,0,0,20,16,32,0.00123775581622456,"AC107956.2",5599,3258
"ENSG00000141469",549,643,303,189,60,235,0.00124141329545519,"SLC14A1",5600,-1271
"ENSG00000275897",0,0,0,19,16,34,0.00124165214916249,"AC021491.4",5601,10134
"ENSG00000283945",0,0,0,40,24,11,0.00124232569174612,"LINC00032",5602,613
"ENSG00000267221",14,8,29,197,88,249,0.00124248376822154,"C17orf113",5603,-1549
"ENSG00000143850",9,20,44,341,104,521,0.00124309729988702,"PLEKHA6",5604,3426
"ENSG00000280193",2,2,0,92,21,72,0.0012469808365802,"AC132219.2",5605,83
"ENSG00000273381",0,0,0,25,12,35,0.00124784908071569,"AL158071.4",5606,523
"ENSG00000276531",0,0,0,29,11,33,0.00124817031234379,"SNX19P4",5607,612
"ENSG00000090612",38,99,160,685,717,902,0.00124998447966876,"ZNF268",5608,-3090
"ENSG00000146007",1353,2171,7935,946,1795,1376,0.00125083338087384,"ZMAT2",5609,-757
"ENSG00000278434",6,2,0,108,83,76,0.00125130947440486,"AC023830.3",5610,-358
"ENSG00000248144",55,41,6,6,0,0,0.00125187761114294,"ADH1C",5611,-490
"ENSG00000142556",40,71,99,414,462,582,0.00125187789006496,"ZNF614",5612,-1381
"ENSG00000264281",0,1,0,15,39,52,0.00125354239791714,"AC016596.2",5613,20940
"ENSG00000135423",2,0,3,29,36,97,0.00125411378271245,"GLS2",5614,596
"ENSG00000151746",141,83,49,1440,964,1457,0.00125411378271245,"BICD1",5615,-2148
"ENSG00000220237",0,0,0,20,23,21,0.00125447076081608,"RPS24P12",5616,652
"ENSG00000259163",1,0,0,20,21,76,0.00125447076081608,"AL096869.2",5617,3211
"ENSG00000242810",0,0,0,37,1,134,0.00125501325990058,"MRPL42P6",5618,322
"ENSG00000125388",22,4,29,191,170,361,0.0012559712642477,"GRK4",5619,2425
"ENSG00000251495",2,1,1,23,65,45,0.00125634038988472,"PPIAP11",5620,7565
"ENSG00000078070",168,152,467,1298,1607,1757,0.00125698399858133,"MCCC1",5621,-2320
"ENSG00000130475",2150,1400,3088,1425,1779,1254,0.00125831079082067,"FCHO1",5622,-1768
"ENSG00000274070",68,21,84,489,427,901,0.00126065094263728,"CASTOR2",5623,25043
"ENSG00000271895",44,83,244,57,44,45,0.00126196097837376,"AL109811.2",5624,33112
"ENSG00000148362",830,1580,529,503,294,344,0.00126248637004275,"PAXX",5625,-2532
"ENSG00000061918",60,75,40,906,429,821,0.00126362483854317,"GUCY1B1",5626,-3076
"ENSG00000112419",302,283,679,3373,4117,1604,0.00126489326231571,"PHACTR2",5627,-1706
"ENSG00000227009",0,0,0,22,19,23,0.00126814535381289,"FUNDC2P4",5628,3094
"ENSG00000100722",275,182,372,1459,1819,1935,0.00127243226451252,"ZC3H14",5629,-391
"ENSG00000168280",122,36,272,53,42,48,0.00127247234374979,"KIF5C",5630,-2877
"ENSG00000135127",498,129,138,117,57,38,0.00127318961668578,"BICDL1",5631,-1914
"ENSG00000223764",0,4,1,72,166,21,0.00127337124082788,"LINC02593",5632,7617
"ENSG00000254343",2,14,1,166,137,262,0.00127337124082788,"AC091563.1",5633,423
"ENSG00000271533",27,98,382,1975,1465,2267,0.00127337124082788,"Z83843.1",5634,-1274
"ENSG00000006555",152,238,108,91,13,22,0.00127464826846892,"TTC22",5635,-1660
"ENSG00000102967",128,91,90,1061,881,795,0.00127891897014258,"DHODH",5636,-238
"ENSG00000186642",83,458,221,63,105,24,0.00128000105233262,"PDE2A",5637,-2173
