"padj","gene","symbol","rank","rank_change"
0.000296754208358165,"ENSG00000224895","VPS26BP1",2694,-182
0.000297278071850892,"ENSG00000262402","MCUR1P1",2695,-1170
0.000297278071850892,"ENSG00000279632","AP003108.4",2696,-221
0.000297278071850892,"ENSG00000286899","AL139286.2",2697,NA
0.000297411125107149,"ENSG00000168610","STAT3",2698,1852
0.000297411125107149,"ENSG00000253451","IGLV2-28",2699,-1170
0.000297672451696591,"ENSG00000162739","SLAMF6",2700,839
0.000299781897896509,"ENSG00000072778","ACADVL",2701,3280
0.000299781897896509,"ENSG00000116406","EDEM3",2702,1337
0.000301123011988012,"ENSG00000227742","CALR4P",2703,-161
0.000301235308135067,"ENSG00000159720","ATP6V0D1",2704,1799
0.000301657247791015,"ENSG00000115956","PLEK",2705,1173
0.000301657247791015,"ENSG00000146067","FAM193B",2706,1329
0.000301657247791015,"ENSG00000233010","RPEP4",2707,-208
0.000302185004199937,"ENSG00000159348","CYB5R1",2708,896
0.000302485994939956,"ENSG00000161526","SAP30BP",2709,2699
0.000302485994939956,"ENSG00000260103","AC012435.2",2710,22532
0.000302707061606171,"ENSG00000269220","LINC00528",2711,664
0.000303878309695061,"ENSG00000083535","PIBF1",2712,1384
0.000305299951305809,"ENSG00000174586","ZNF497",2713,3659
0.000306310609406895,"ENSG00000132613","MTSS2",2714,-1622
0.000306765679862326,"ENSG00000164403","SHROOM1",2715,1913
0.000307953649925984,"ENSG00000143493","INTS7",2716,1077
0.000308298504210931,"ENSG00000052126","PLEKHA5",2717,1813
0.000309365339114107,"ENSG00000147124","ZNF41",2718,1028
0.000309398552333351,"ENSG00000232684","ATP11A-AS1",2719,-667
0.000309398552333351,"ENSG00000256188","TAS2R30",2720,1161
0.000309546701492769,"ENSG00000260128","ULK4P2",2721,-182
0.000310368001049832,"ENSG00000231468","PRDX3P2",2722,-1336
0.000311463949352352,"ENSG00000265739","AC104984.3",2723,-632
0.000312443962530265,"ENSG00000225636","HNRNPA3P15",2724,1650
0.000312682360387633,"ENSG00000235109","ZSCAN31",2725,-498
0.00031440629524716,"ENSG00000099795","NDUFB7",2726,810
0.000314636736722385,"ENSG00000128524","ATP6V1F",2727,-1976
0.000314711146711239,"ENSG00000229487","ALG13-AS1",2728,-157
0.000315756535532461,"ENSG00000279276","AC130454.1",2729,582
0.000316071226310322,"ENSG00000134146","DPH6",2730,2295
0.000316392912867468,"ENSG00000130300","PLVAP",2731,1071
0.000316455941333192,"ENSG00000235313","HM13-IT1",2732,-2107
0.000316581099601735,"ENSG00000267908","ZSCAN5DP",2733,-213
0.000317727920843756,"ENSG00000189089","RIMKLBP1",2734,539
0.000318559778264922,"ENSG00000279861","AC073548.1",2735,1322
0.000319544079015797,"ENSG00000233367","AL133480.1",2736,-208
0.000320502910480127,"ENSG00000211706","TRBV6-1",2737,407
0.000321434699082256,"ENSG00000183562","AC131971.1",2738,3166
0.000322335325259581,"ENSG00000214652","ZNF727",2739,-441
0.000322335325259581,"ENSG00000263677","AC012588.1",2740,NA
0.000322471399851496,"ENSG00000197982","C1orf122",2741,572
0.000322471399851496,"ENSG00000270190","AC068491.2",2742,-738
0.000322471399851496,"ENSG00000273338","AC103591.3",2743,677
0.000322483253460592,"ENSG00000285596","AC017116.2",2744,NA
0.000322608703207689,"ENSG00000204599","TRIM39",2745,-1667
0.000322679919353074,"ENSG00000105352","CEACAM4",2746,1227
0.000322679919353074,"ENSG00000274256","AL391903.2",2747,5797
0.000322679919353074,"ENSG00000275854","AC084824.4",2748,3123
0.00032331004828283,"ENSG00000166710","B2M",2749,880
0.000324472264326168,"ENSG00000142396","ERVK3-1",2750,21806
0.000325540352702127,"ENSG00000139174","PRICKLE1",2751,2270
0.000325540352702127,"ENSG00000197885","NKIRAS1",2752,-1753
0.000325553706119414,"ENSG00000168280","KIF5C",2753,2877
0.000325833726110499,"ENSG00000129667","RHBDF2",2754,1978
0.000326260028331756,"ENSG00000163795","ZNF513",2755,715
0.00032630375633552,"ENSG00000182108","DEXI",2756,-2495
0.000327336809261867,"ENSG00000185674","LYG2",2757,-1578
0.000327442284200543,"ENSG00000169994","MYO7B",2758,1843
0.000328632228595478,"ENSG00000124172","ATP5F1E",2759,642
0.000329529515539685,"ENSG00000211694","TRGV10",2760,927
0.000329876205583796,"ENSG00000269952","AL117336.1",2761,5180
0.000332044144337493,"ENSG00000285658","AC127035.1",2762,NA
0.000332355405392023,"ENSG00000223551","TMSB4XP4",2763,6258
0.000332355405392023,"ENSG00000236256","DIAPH2-AS1",2764,-246
0.000332372305765575,"ENSG00000236830","CBR3-AS1",2765,-1527
0.000333159991633984,"ENSG00000243806","RPL7P18",2766,-1289
0.000333507242648855,"ENSG00000147123","NDUFB11",2767,7922
0.000333745331179122,"ENSG00000143127","ITGA10",2768,2740
0.000334426029301619,"ENSG00000273306","AC018690.1",2769,782
0.000335873239697389,"ENSG00000282164","PEG13",2770,1259
0.00033636397145457,"ENSG00000214198","TTC41P",2771,-138
0.000336796151766427,"ENSG00000170638","TRABD",2772,1398
0.000336942177862028,"ENSG00000228481","PRKCE-AS1",2773,-190
0.000336942177862028,"ENSG00000255358","NDUFAF2P2",2774,-230
0.000337282911179194,"ENSG00000228828","TLK2P2",2775,-259
0.000338606940373562,"ENSG00000204859","ZBTB48",2776,4590
0.000339237804277575,"ENSG00000100504","PYGL",2777,685
0.000339237804277575,"ENSG00000230330","HMGN2P3",2778,16733
0.000340460754340985,"ENSG00000213842","SUGT1P2",2779,-480
0.000341055477908821,"ENSG00000203325","AL445248.1",2780,-1760
0.000341143096643568,"ENSG00000197614","MFAP5",2781,2140
0.000341821531141298,"ENSG00000096093","EFHC1",2782,963
0.000341821531141298,"ENSG00000105401","CDC37",2783,748
0.000345171149858754,"ENSG00000122711","SPINK4",2784,-199
0.000345251641897624,"ENSG00000201592","AL732366.1",2785,-157
0.000345297412558782,"ENSG00000126773","PCNX4",2786,1173
0.00034564925407928,"ENSG00000103710","RASL12",2787,8519
0.000345741168524851,"ENSG00000148841","ITPRIP",2788,-327
0.000347385982901739,"ENSG00000218809","AL391903.1",2789,6218
0.000347385982901739,"ENSG00000271161","BOLA2P2",2790,-1233
0.000349580838217445,"ENSG00000167996","FTH1",2791,-2690
0.000350832169781636,"ENSG00000163811","WDR43",2792,1076
0.000352716633733053,"ENSG00000121966","CXCR4",2793,790
0.000352716633733053,"ENSG00000183971","NPW",2794,245
0.000353456515738701,"ENSG00000092820","EZR",2795,1097
0.000355044098554832,"ENSG00000274588","DGKK",2796,1083
0.000357342111902983,"ENSG00000260969","WWOX-AS1",2797,-252
0.000357997447854119,"ENSG00000077463","SIRT6",2798,3516
0.000358774226410363,"ENSG00000140995","DEF8",2799,1121
0.000358774226410363,"ENSG00000225726","AC007000.2",2800,-292
0.000358774226410363,"ENSG00000248932","AC046134.2",2801,1817
0.000359681724641558,"ENSG00000288076","AC018398.2",2802,NA
0.000360261767982674,"ENSG00000176083","ZNF683",2803,26
0.000360468655821007,"ENSG00000223974","BNIP3P42",2804,-223
0.000362388837316717,"ENSG00000198040","ZNF84",2805,895
0.000362576682366827,"ENSG00000119608","PROX2",2806,1054
0.000362576682366827,"ENSG00000239653","PSMD6-AS2",2807,5564
0.00036353859036751,"ENSG00000124140","SLC12A5",2808,4866
0.000363542833182029,"ENSG00000113522","RAD50",2809,2581
0.000363542833182029,"ENSG00000177666","PNPLA2",2810,-74
0.000364307281411541,"ENSG00000000460","C1orf112",2811,111
0.000364754766367035,"ENSG00000234084","AL049552.1",2812,-599
0.00036493108531001,"ENSG00000259364","AC013356.3",2813,-202
0.00036495736894719,"ENSG00000270174","AL022097.1",2814,-245
0.000365646662344769,"ENSG00000215493","AC007731.1",2815,-709
0.000366472186327896,"ENSG00000080839","RBL1",2816,839
0.000367093446359916,"ENSG00000101608","MYL12A",2817,-88
0.000367726603189742,"ENSG00000166881","NEMP1",2818,1426
0.000367877712159472,"ENSG00000234338","AC073349.2",2819,-130
0.000370195180388111,"ENSG00000285909","AP002762.2",2820,NA
0.000370195180388111,"ENSG00000287106","AC106743.1",2821,NA
0.000370516546539268,"ENSG00000185187","SIGIRR",2822,1578
0.000370787426628537,"ENSG00000212127","TAS2R14",2823,740
0.000370832399078332,"ENSG00000138079","SLC3A1",2824,2345
0.000371239221042688,"ENSG00000262503","AC027763.1",2825,-45
0.00037228887564298,"ENSG00000187634","SAMD11",2826,3828
0.000372758520969492,"ENSG00000261098","AP000766.1",2827,705
0.000372758520969492,"ENSG00000272843","AC211476.2",2828,-344
0.000372936201622309,"ENSG00000143595","AQP10",2829,698
0.000372936201622309,"ENSG00000224063","AC007319.1",2830,368
0.0003734987816557,"ENSG00000146733","PSPH",2831,261
0.000373765589830424,"ENSG00000091073","DTX2",2832,1244
0.000376888372864525,"ENSG00000259202","AC012568.1",2833,-218
0.000377411468329654,"ENSG00000158796","DEDD",2834,64
0.000377411468329654,"ENSG00000234751","AP002381.1",2835,-885
0.000378303389120796,"ENSG00000089916","GPATCH2L",2836,1067
0.000379189366666134,"ENSG00000265261","AC027575.1",2837,581
0.000379232896168579,"ENSG00000272588","AC139887.4",2838,1722
0.000379367388355283,"ENSG00000172020","GAP43",2839,8384
0.000379491939365094,"ENSG00000116701","NCF2",2840,972
0.000379520068891142,"ENSG00000225222","CHCHD4P5",2841,-217
0.000380456986085228,"ENSG00000260101","AC008074.2",2842,670
0.000380456986085228,"ENSG00000279991","AC009044.1",2843,-241
0.000380802427856684,"ENSG00000105325","FZR1",2844,1594
0.000381192052001254,"ENSG00000172137","CALB2",2845,2117
0.000381384203203087,"ENSG00000279348","AC012513.3",2846,766
0.000381832687685831,"ENSG00000269845","CCNYL6",2847,1449
0.000382163221260083,"ENSG00000130595","TNNT3",2848,2888
0.000383109036540446,"ENSG00000140990","NDUFB10",2849,598
0.000384082693719267,"ENSG00000012223","LTF",2850,785
0.000384317931087394,"ENSG00000231201","AF127577.2",2851,-151
0.000384339324648226,"ENSG00000004809","SLC22A16",2852,2350
0.000385677300174242,"ENSG00000263708","AC005695.2",2853,-248
0.000385873123755887,"ENSG00000253347","AC040934.1",2854,-241
0.000386545801666531,"ENSG00000115290","GRB14",2855,2037
0.000387203610742701,"ENSG00000244618","RN7SL334P",2856,-456
0.000387203610742701,"ENSG00000286722","AC009244.1",2857,NA
0.00038737986866144,"ENSG00000116717","GADD45A",2858,827
0.00038737986866144,"ENSG00000239300","AC080162.1",2859,-826
0.000387936779576715,"ENSG00000280279","LINC02887",2860,2728
0.000388454858818064,"ENSG00000125744","RTN2",2861,703
0.000389601552454805,"ENSG00000259547","CYCSP2",2862,-182
0.000390292457377483,"ENSG00000220305","HNRNPH1P1",2863,536
0.00039033943416255,"ENSG00000257279","AC127164.1",2864,-395
0.000391528283553883,"ENSG00000259090","SEPTIN7P1",2865,-218
0.000391845091102538,"ENSG00000173113","TRMT112",2866,177
0.000395755263187245,"ENSG00000287857","AL592546.3",2867,NA
0.000397598963511306,"ENSG00000083844","ZNF264",2868,971
0.000398267978274355,"ENSG00000259642","ST20-AS1",2869,-1310
0.000398827395888225,"ENSG00000186591","UBE2H",2870,835
0.000398827395888225,"ENSG00000265204","AC090772.2",2871,-1228
0.000399841003652071,"ENSG00000163219","ARHGAP25",2872,330
0.000399854492964623,"ENSG00000130755","GMFG",2873,1316
0.000401706718126339,"ENSG00000279103","AC138470.1",2874,648
0.000401890881446297,"ENSG00000171345","KRT19",2875,3506
0.000403259297088299,"ENSG00000049247","UTS2",2876,1903
0.000403813003767024,"ENSG00000279887","AC046158.4",2877,536
0.000405006200858041,"ENSG00000095564","BTAF1",2878,1222
0.000405006200858041,"ENSG00000261573","AL157402.2",2879,-1671
0.000405559064229296,"ENSG00000075618","FSCN1",2880,1356
0.000407592537666576,"ENSG00000056558","TRAF1",2881,570
0.000407592537666576,"ENSG00000178927","CYBC1",2882,1910
0.000408560860593535,"ENSG00000101216","GMEB2",2883,1326
0.000408752556399711,"ENSG00000237296","SMG1P1",2884,379
0.000409707478320468,"ENSG00000126456","IRF3",2885,1298
0.000411259937204236,"ENSG00000273437","AC108673.3",2886,5828
0.000411497521199543,"ENSG00000228217","PNRC2P1",2887,-1240
0.0004120766037182,"ENSG00000215158","AC138409.2",2888,2094
0.00041246723406167,"ENSG00000142611","PRDM16",2889,-959
0.000412543171895911,"ENSG00000253112","AC102945.1",2890,-244
0.000413872536054716,"ENSG00000100228","RAB36",2891,2114
0.000414543099872318,"ENSG00000288235","FAM106C",2892,NA
0.000414611073407729,"ENSG00000260891","AC020978.3",2893,-1794
0.000415794890540356,"ENSG00000009950","MLXIPL",2894,4062
0.000416762571714785,"ENSG00000160883","HK3",2895,991
0.000416762571714785,"ENSG00000178146","GK4P",2896,6864
0.000419502076918174,"ENSG00000107742","SPOCK2",2897,960
0.000419502076918174,"ENSG00000205356","TECPR1",2898,1298
0.000419981209861462,"ENSG00000280205","AC009716.2",2899,1125
0.000420553253093801,"ENSG00000079385","CEACAM1",2900,736
0.000420553253093801,"ENSG00000162438","CTRC",2901,3688
0.000420553253093801,"ENSG00000260382","AC087481.1",2902,335
0.000420553253093801,"ENSG00000278206","AL031320.2",2903,NA
0.000420732041324109,"ENSG00000130433","CACNG6",2904,1006
0.000421235997351707,"ENSG00000163632","C3orf49",2905,-53
0.000421255416023976,"ENSG00000119707","RBM25",2906,1478
0.000421366705388057,"ENSG00000140836","ZFHX3",2907,923
0.000421668973236232,"ENSG00000133706","LARS1",2908,813
0.000421668973236232,"ENSG00000162337","LRP5",2909,41
0.000421668973236232,"ENSG00000180332","KCTD4",2910,-177
0.000422394190209551,"ENSG00000224699","LAMTOR5-AS1",2911,-650
0.000422906662812896,"ENSG00000132475","H3-3B",2912,899
0.000423118376866808,"ENSG00000114107","CEP70",2913,455
0.000424358960674104,"ENSG00000095370","SH2D3C",2914,1179
0.000424358960674104,"ENSG00000276662","AL713922.2",2915,-1252
0.000426146421473646,"ENSG00000279457","WASH9P",2916,4380
0.000426359300506033,"ENSG00000182253","SYNM",2917,2011
0.000426957552854483,"ENSG00000004059","ARF5",2918,539
0.000426957552854483,"ENSG00000262020","AC007014.1",2919,-274
0.000427065801070713,"ENSG00000257284","AC013437.1",2920,-2081
0.000428517178596512,"ENSG00000221944","TIGD1",2921,1437
0.00042866521720827,"ENSG00000114353","GNAI2",2922,1137
0.000428883120711932,"ENSG00000104888","SLC17A7",2923,3471
0.000429104650075497,"ENSG00000165406","MARCHF8",2924,956
0.000429179209024719,"ENSG00000213742","ZNF337-AS1",2925,-50
0.000429866630058899,"ENSG00000213889","PPM1N",2926,558
0.000430987523391606,"ENSG00000070010","UFD1",2927,14185
0.000430987523391606,"ENSG00000279347","AC021945.1",2928,1414
0.00043138908829014,"ENSG00000279573","AC134407.2",2929,1833
0.000431411153386017,"ENSG00000253088","Y_RNA",2930,-248
0.000431864165621088,"ENSG00000258768","AL356019.2",2931,1495
0.000433500368305288,"ENSG00000123607","TTC21B",2932,370
0.00043461692550963,"ENSG00000187862","TTC24",2933,3582
0.000435106100121095,"ENSG00000259876","AC010333.1",2934,-259
0.000436661439678608,"ENSG00000256436","TAS2R31",2935,572
0.000436696207266118,"ENSG00000083093","PALB2",2936,2864
0.000436696207266118,"ENSG00000235096","AC118555.1",2937,-1251
0.000436883895492714,"ENSG00000187091","PLCD1",2938,1910
0.000436883895492714,"ENSG00000229852","AC019205.1",2939,496
0.00043749320642375,"ENSG00000258510","AC007954.1",2940,519
0.000437949422230617,"ENSG00000183354","KIAA2026",2941,1001
0.000439409905966089,"ENSG00000135316","SYNCRIP",2942,3339
0.000439678954028422,"ENSG00000226415","TPI1P1",2943,11284
0.000439782696741087,"ENSG00000182389","CACNB4",2944,-448
0.000441489991950695,"ENSG00000236896","AL354726.1",2945,-981
0.000442342888740479,"ENSG00000136104","RNASEH2B",2946,-1426
0.000442342888740479,"ENSG00000225767","FAF1-AS1",2947,-1706
0.00044317924843538,"ENSG00000213713","PIGCP1",2948,-366
0.000444775737616344,"ENSG00000205208","C4orf46",2949,1382
0.000444775737616344,"ENSG00000236567","TCF3P1",2950,-293
0.000444986500947249,"ENSG00000071539","TRIP13",2951,1260
0.000445085297805868,"ENSG00000196189","SEMA4A",2952,870
0.000446361353043887,"ENSG00000271122","AC018647.2",2953,4908
0.000446903672664169,"ENSG00000230872","MFSD13B",2954,383
0.000447991680643814,"ENSG00000170889","RPS9",2955,769
0.000447991680643814,"ENSG00000258323","AC073575.1",2956,-243
0.000449463348954113,"ENSG00000134061","CD180",2957,1613
0.000450257689971605,"ENSG00000108515","ENO3",2958,2732
0.000450950770139155,"ENSG00000184465","WDR27",2959,-599
0.000450950770139155,"ENSG00000272316","AL021368.2",2960,2339
0.000451848711316474,"ENSG00000124103","FAM209A",2961,-1099
0.000451944285307941,"ENSG00000185129","PURA",2962,607
0.000452186216507421,"ENSG00000173442","EHBP1L1",2963,1946
0.000455990496427804,"ENSG00000168421","RHOH",2964,984
0.000456242446282777,"ENSG00000065320","NTN1",2965,-563
0.000456875768852174,"ENSG00000235286","AP000925.1",2966,2134
0.000457168156252718,"ENSG00000070808","CAMK2A",2967,3658
0.000457168156252718,"ENSG00000200169","RNU5D-1",2968,-1114
0.000457168156252718,"ENSG00000207736","MIR657",2969,NA
0.000457344590358564,"ENSG00000124107","SLPI",2970,889
0.000457656382844806,"ENSG00000160221","GATD3A",2971,-268
0.000457783303056107,"ENSG00000163220","S100A9",2972,845
0.000458255662979531,"ENSG00000137270","GCM1",2973,1445
0.000458255662979531,"ENSG00000184515","BEX5",2974,1791
0.000459296957368243,"ENSG00000184613","NELL2",2975,1247
0.000459376659647337,"ENSG00000008869","HEATR5B",2976,1530
0.000459682893172814,"ENSG00000076067","RBMS2",2977,1869
0.000460015511088784,"ENSG00000131236","CAP1",2978,866
0.000460015511088784,"ENSG00000230393","AC092667.1",2979,-187
0.000460233899338484,"ENSG00000111300","NAA25",2980,553
0.000461046741220909,"ENSG00000165409","TSHR",2981,-1978
0.000461296630268054,"ENSG00000168350","DEGS2",2982,37
0.000461760816091642,"ENSG00000237819","CDK6-AS1",2983,797
0.000462248758592551,"ENSG00000072062","PRKACA",2984,1194
0.000462310354955585,"ENSG00000267385","AC011498.4",2985,NA
0.000462748163053372,"ENSG00000164180","TMEM161B",2986,1407
0.000465394149108843,"ENSG00000113263","ITK",2987,940
0.000465633186841321,"ENSG00000105877","DNAH11",2988,-316
0.000466039940944136,"ENSG00000287168","AL512625.3",2989,NA
0.000467037203497543,"ENSG00000196616","ADH1B",2990,3277
0.000468076342725763,"ENSG00000228649","SNHG26",2991,-2426
0.000469002667777391,"ENSG00000270890","AL049844.2",2992,-422
0.000469964199843811,"ENSG00000164627","KIF6",2993,-105
0.000471358503296827,"ENSG00000089723","OTUB2",2994,1005
0.000471358503296827,"ENSG00000255723","AC108516.2",2995,NA
0.000472389886381858,"ENSG00000124780","KCNK17",2996,1365
0.000472986626890534,"ENSG00000211746","TRBV19",2997,235
0.000473233212298381,"ENSG00000125637","PSD4",2998,1088
0.000474095130251741,"ENSG00000254017","IGHEP2",2999,1368
0.000474842186951367,"ENSG00000135596","MICAL1",3000,2039
0.000475068179245384,"ENSG00000101901","ALG13",3001,874
0.000475155110479604,"ENSG00000173757","STAT5B",3002,1225
0.000475155110479604,"ENSG00000258525","AL049830.3",3003,32
0.000479107508185654,"ENSG00000198690","FAN1",3004,-2435
0.000479107508185654,"ENSG00000198887","SMC5",3005,1205
0.000479107508185654,"ENSG00000235027","AC068580.3",3006,NA
0.000486592252607909,"ENSG00000100526","CDKN3",3007,1655
0.000486592252607909,"ENSG00000150337","FCGR1A",3008,559
0.000486592252607909,"ENSG00000157322","CLEC18A",3009,3896
0.000486980788558488,"ENSG00000088766","CRLS1",3010,11773
0.000487472397180159,"ENSG00000213137","ARF1P2",3011,-1603
0.000487516355556349,"ENSG00000233382","NKAPP1",3012,314
0.000489107251544663,"ENSG00000203734","ECT2L",3013,-575
0.000490582598771191,"ENSG00000226891","LINC01359",3014,-1122
0.000490582598771191,"ENSG00000237738","RNF216-IT1",3015,-1369
0.000490582598771191,"ENSG00000266420","RN7SL118P",3016,-194
0.000490649972239352,"ENSG00000229331","GK-IT1",3017,7081
0.000490840710004769,"ENSG00000126822","PLEKHG3",3018,1009
0.000491983924947334,"ENSG00000187688","TRPV2",3019,723
0.000492053284719406,"ENSG00000287503","AC027243.3",3020,NA
0.000492174798333667,"ENSG00000243478","AOX2P",3021,-273
0.000492848364487966,"ENSG00000163739","CXCL1",3022,1101
0.000492848364487966,"ENSG00000262728","AC123768.2",3023,1443
0.000493559272622248,"ENSG00000131446","MGAT1",3024,750
0.000494371210303022,"ENSG00000262700","AC133552.3",3025,-354
0.000495666260916868,"ENSG00000244265","SIAH2-AS1",3026,3495
0.000496044592666008,"ENSG00000125885","MCM8",3027,16001
0.000496044592666008,"ENSG00000223583","AL513365.1",3028,-910
0.000496520042925981,"ENSG00000058866","DGKG",3029,661
0.0005007288456329,"ENSG00000111261","MANSC1",3030,842
0.0005007288456329,"ENSG00000187144","SPATA21",3031,145
0.000501607634744885,"ENSG00000107341","UBE2R2",3032,1245
0.000501903167443601,"ENSG00000105329","TGFB1",3033,1291
0.000502894602554616,"ENSG00000146592","CREB5",3034,817
0.00050335798041211,"ENSG00000145949","MYLK4",3035,1509
0.000503399882186942,"ENSG00000171103","TRMT61B",3036,3878
0.000504532406485824,"ENSG00000160796","NBEAL2",3037,1975
0.000504532406485824,"ENSG00000277978","AC010542.5",3038,1977
0.000505677992490247,"ENSG00000168894","RNF181",3039,1071
0.000506373342404161,"ENSG00000015479","MATR3",3040,-274
0.000506373342404161,"ENSG00000159377","PSMB4",3041,3423
0.000507280607343908,"ENSG00000164626","KCNK5",3042,1677
0.000507405001356398,"ENSG00000115648","MLPH",3043,5577
0.00050856960612737,"ENSG00000233668","AL353662.1",3044,-1307
0.000509236699743361,"ENSG00000197472","ZNF695",3045,6564
0.000509274352195962,"ENSG00000143622","RIT1",3046,1425
0.000509274352195962,"ENSG00000206828","RNVU1-30",3047,555
0.000509274352195962,"ENSG00000257743","MGAM2",3048,1247
0.000509463072709338,"ENSG00000211804","TRDV1",3049,142
0.000509675456178194,"ENSG00000253910","PCDHGB2",3050,-300
0.00051138862982883,"ENSG00000233974","AC138951.1",3051,-821
0.00051262393648857,"ENSG00000188152","NUTM2G",3052,-1583
0.00051262393648857,"ENSG00000205209","SCGB2B2",3053,93
0.000513061840010982,"ENSG00000233111","RAB1C",3054,10910
0.000514349694347504,"ENSG00000279838","AL356273.3",3055,375
0.000515707363502634,"ENSG00000248309","MEF2C-AS1",3056,-111
0.000515811765760562,"ENSG00000140564","FURIN",3057,828
0.000518071210026477,"ENSG00000170909","OSCAR",3058,1234
0.000519736870283345,"ENSG00000105737","GRIK5",3059,362
0.000519736870283345,"ENSG00000122490","SLC66A2",3060,735
0.000520063131098607,"ENSG00000197603","CPLANE1",3061,1652
0.00052026324547818,"ENSG00000272599","AC016394.1",3062,-253
0.000520556434478816,"ENSG00000162409","PRKAA2",3063,3220
0.000520913968615769,"ENSG00000152760","TCTEX1D1",3064,1884
0.000521161385278506,"ENSG00000175604","AC007601.1",3065,624
0.000521360554641593,"ENSG00000163874","ZC3H12A",3066,1073
0.000521470583167379,"ENSG00000173588","CEP83",3067,3308
0.000521771254523652,"ENSG00000244229","RPL26P35",3068,-200
0.000522105038442076,"ENSG00000164163","ABCE1",3069,1944
0.000522685016956865,"ENSG00000197497","ZNF665",3070,1293
0.000524488813746711,"ENSG00000231049","OR52B5P",3071,10794
0.000525462634606343,"ENSG00000207234","RNU6-125P",3072,-539
0.000527214389809051,"ENSG00000145192","AHSG",3073,3386
0.000529324821056952,"ENSG00000169592","INO80E",3074,9794
0.000529324821056952,"ENSG00000260455","NBAT1",3075,-212
0.000530626621186303,"ENSG00000164038","SLC9B2",3076,2110
0.000530626621186303,"ENSG00000229671","LINC01150",3077,-1131
0.000531702930530005,"ENSG00000240233","RN7SL587P",3078,-1471
0.000534749150922106,"ENSG00000138095","LRPPRC",3079,972
0.00053534196490077,"ENSG00000145241","CENPC",3080,604
0.000536269897962645,"ENSG00000270300","PHACTR2P1",3081,-384
0.000536832035025725,"ENSG00000136891","TEX10",3082,1892
0.000536832035025725,"ENSG00000223546","LINC00630",3083,2781
0.000537407501747359,"ENSG00000103522","IL21R",3084,589
0.0005377489694768,"ENSG00000180817","PPA1",3085,2080
0.000537766485044654,"ENSG00000134825","TMEM258",3086,-287
0.000538198586789963,"ENSG00000253626","EIF5AL1",3087,7496
0.000538748104472445,"ENSG00000255435","AP001267.3",3088,-610
0.000538748104472445,"ENSG00000259972","AC009120.2",3089,-1207
0.000539009018210986,"ENSG00000137601","NEK1",3090,757
0.000540891853202464,"ENSG00000258648","UBE2CP1",3091,-275
0.000542065684775515,"ENSG00000134240","HMGCS2",3092,1288
0.00054274138440564,"ENSG00000148362","PAXX",3093,2532
0.000543027264455695,"ENSG00000227714","MTND6P18",3094,-254
0.000544163046636054,"ENSG00000232422","KNOP1P4",3095,-265
0.000544200921913445,"ENSG00000261056","AC079416.2",3096,-1275
0.000546194795729426,"ENSG00000130822","PNCK",3097,2750
0.000546194795729426,"ENSG00000131370","SH3BP5",3098,53
0.000547563821394437,"ENSG00000229948","B3GALNT1P1",3099,-841
0.000548301192854421,"ENSG00000167778","SPRYD3",3100,860
0.000548672321696058,"ENSG00000131389","SLC6A6",3101,754
0.000548672321696058,"ENSG00000166946","CCNDBP1",3102,1672
0.000548672321696058,"ENSG00000184194","GPR173",3103,-1515
0.000551247504106799,"ENSG00000267298","AC006116.5",3104,-251
0.000551383075969292,"ENSG00000224855","OPA1-AS1",3105,1024
0.000552749403154898,"ENSG00000236383","CCDC200",3106,-1447
0.000553394837203301,"ENSG00000147649","MTDH",3107,5
0.000553708978308706,"ENSG00000244945","RUFY1-AS1",3108,-2402
0.000555788118456754,"ENSG00000235440","RPS2P15",3109,1546
0.000556300404397129,"ENSG00000273369","AC096586.2",3110,-403
0.000559676866067184,"ENSG00000221855","TAS2R41",3111,1010
0.000560564653738215,"ENSG00000185834","RPL12P4",3112,12934
0.000560564653738215,"ENSG00000260723","AC007598.1",3113,-289
0.000562254778345089,"ENSG00000074696","HACD3",3114,1159
0.00056326805151292,"ENSG00000205716","FAM183DP",3115,1140
0.00056326805151292,"ENSG00000215440","NPEPL1",3116,-2876
0.00056326805151292,"ENSG00000267737","AC087645.2",3117,4466
0.000565783349003356,"ENSG00000177732","SOX12",3118,945
0.000565783349003356,"ENSG00000234185","AC068533.3",3119,-1645
0.000565783349003356,"ENSG00000277130","AC073569.3",3120,164
0.000566199525872692,"ENSG00000143028","SYPL2",3121,4839
0.000570137180130692,"ENSG00000111666","CHPT1",3122,261
0.00057324908360267,"ENSG00000040633","PHF23",3123,743
0.000576234733350808,"ENSG00000065183","WDR3",3124,2227
0.000580195335484742,"ENSG00000266318","MIR5692A1",3125,-290
0.000580199389108084,"ENSG00000189159","JPT1",3126,927
0.000581418846056426,"ENSG00000285730","Z94721.3",3127,NA
0.000582192879968538,"ENSG00000051180","RAD51",3128,2008
0.000583764364215916,"ENSG00000235361","AC016292.1",3129,-282
0.000583764364215916,"ENSG00000265871","MIR3174",3130,-1270
0.000584742207788417,"ENSG00000259660","DNM1P47",3131,1500
0.000584851435772286,"ENSG00000175482","POLD4",3132,-3042
0.00058640436582969,"ENSG00000099219","ERMP1",3133,2072
0.00058640436582969,"ENSG00000138035","PNPT1",3134,303
0.00058640436582969,"ENSG00000252743","RNU6-850P",3135,-483
0.000586750602109722,"ENSG00000145907","G3BP1",3136,1615
0.000586750602109722,"ENSG00000166803","PCLAF",3137,1381
